procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 7613788   3240  55644    0    0  1429  3637  405  386  1  3 93  2
 0  0      0 7614180    388  49708    0    0  5140  8208 1606 1874  0  5 94  1
 0  0      0 7614344    416  49748    0    0  2992  4896  956 1408  0  3 96  1
 0  0      0 7614220    392  49880    0    0  2696  4920  918 1508  0  4 95  1
 0  0      0 7614336    408  49900    0    0  2828  4868  913 1385  0  3 96  1
 0  0      0 7614244    392  49776    0    0  2692  4896  854 1349  0  2 96  2
 0  0      0 7605924    388  57964    0    0  2664  4896 7877 3034  0  6 90  3
 0  0      0 7598204    444  66300    0    0  1748  3296 6993 1560  0  5 91  3
 0  0      0 7598160    392  66080    0    0  2760  4864  869 1392  1  3 95  1
 0  0      0 7598036    396  66148    0    0  2664  4896  860 1397  0  4 95  0
 0  0      0 7598076    396  66144    0    0  2664  4900 1029 1328  0  5 95  0
 2  0      0 7597596    480  66728    0    0  2328  3284  720 1222  0  2 96  2
 0  0      0 7597712    396  66352    0    0  3068  6508 1056 1649  1  4 93  1
 0  0      0 7589376    412  74352    0    0  2692  4896 6668 1517  1  5 90  4
 0  0      0 7589432    408  74340    0    0  2692  4892  858 1370  1  3 95  1
 1  0      0 7588424    392  73776    0    0  3544  4928 1511 1535  0  5 94  1
 1  0      0 7589720    372  74072    0    0  4240  4888 1222 1405  1  2 96  1
 0  0      0 7589544    404  74488    0    0  3064  6508 1019 1682  0  4 94  2
 1  0      0 7589668    408  74336    0    0  2708  4896  889 1439  1  3 95  1
 1  0      0 7589064    504  74944    0    0  2344  3292  738 1223  1  2 96  1
 0  0      0 7589552    412  74448    0    0  2580  4900  902 1354  0  3 96  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7589544    408  74412    0    0  2712  4896 1058 1457  0  4 95  1
 0  0      0 7589580    408  74364    0    0  2688  4860 1062 1426  0  4 95  1
 0  0      0 7589644    408  74264    0    0  2680  4900  878 1416  1  3 95  1
 0  0      0 7589444    388  74380    0    0  2720  4892  885 1373  1  3 95  1
 1  0      0 7589312    384  74312    0    0  2688  4924  927 1505  0  4 95  1
 0  1      0 7591504    384  72520    0    0  3480  4916 1556 1650  1  4 94  1
 0  0      0 7589380    388  74376    0    0  1936  4888  763 1206  0  3 96  1
 0  0      0 7589372    384  74336    0    0  2720  4872 1064 1468  0  4 95  1
 0  0      0 7580996    396  82496    0    0  2704  4896 2532 1442  0  5 92  3
 0  0      0 7581464    392  82500    0    0  2692  4916 4593 1585  1  5 93  1
 0  0      0 7581380    396  82564    0    0  4488  4900 1625 1493  0  4 95  1
 1  0      0 7581288    392  82720    0    0  2844  4888  926 1444  0  3 95  2
 1  0      0 7580996    372  82844    0    0  3272  4908  948 1516  0  4 95  1
