procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 6  1      0 7616404   3244  53312    0    0  3278  2721  281  354  2  2 94  2
 2  0      0 7615792    360  48668    0    0  5392  1380 1606 1818  0  4 94  1
 0  0      0 7616696    376  48208    0    0  3600   952 1074 1426  1  3 96  0
 0  0      0 7616908    512  48272    0    0  3664   992 1057 1611  1  2 95  2
 0  0      0 7616816    384  48116    0    0  3544  1032 1033 1591  0  3 95  1
 1  0      0 7616956    368  48004    0    0  4348  1004 1010 1643  1  3 94  2
 0  0      0 7616692    392  48072    0    0  2708  1008  901 1422  0  2 96  1
 0  0      0 7616668    400  48112    0    0  3600  1024  994 1553  1  3 95  1
 4  0      0 7616964    368  47928    0    0  2712   536  699 1212  2  1 96  1
 0  0      0 7616956    376  48388    0    0  3540  1248 1087 1614  0  4 95  1
 0  0      0 7617096    384  48172    0    0  3560  1024 1040 1623  1  3 94  1
 0  0      0 7617080    404  48180    0    0  3572  1028 1029 1615  1  3 95  2
 0  1      0 7607628    672  56764    0    0  3288   900 7028 1916  1  5 89  5
 0  0      0 7607956    380  56616    0    0  4100  1324 1118 1743  1  2 94  3
 1  0      0 7608312    384  56396    0    0  3576  1020 1042 1600  1  3 95  1
 0  0      0 7608212    404  56376    0    0  3588  1020 1060 1583  1  3 94  1
 0  0      0 7608220    396  56136    0    0  3560  1056 1069 1597  1  4 95  1
 0  0      0 7608244    392  56680    0    0  4344  1256 1180 1769  1  4 94  1
 0  0      0 7608004    384  56624    0    0  3504  1020 1035 1604  1  3 94  2
 0  0      0 7607840    400  56316    0    0  2676   764  798 1323  0  2 97  1
 1  0      0 7608740    368  55936    0    0  3460   796  947 1498  1  2 95  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 7608376    384  56344    0    0  2740   992  977 1409  1  4 95  0
 0  0      0 7608032    392  56396    0    0  6248  1284 1723 1874  1  4 93  1
 0  0      0 7608304    408  56320    0    0  3756  1024 1080 1613  1  3 95  1
 0  0      0 7608396    396  56292    0    0  2724   792  902 1390  1  2 96  1
 0  0      0 7607800    388  56572    0    0  3552   992  994 1531  1  3 95  1
