procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 7616076   3376  52916    0    0  2685  3075  332  372  1  2 94  2
 2  0      0 7616316    388  48240    0    0  4864  1096 1465 1683  0  4 94  2
 0  0      0 7615912    360  48188    0    0  4152  1192 1215 1657  1  3 94  1
 0  0      0 7615720    376  48168    0    0  3528   964  983 1574  1  4 94  1
 0  0      0 7616256    372  48120    0    0  2800   724  797 1291  1  1 97  1
 0  0      0 7616148    360  48120    0    0  3520   964 1005 1565  1  2 96  0
 0  0      0 7616096    388  48352    0    0  2668   764  810 1301  0  3 96  0
 1  0      0 7616260    392  48300    0    0  2676   756  807 1290  0  3 96  0
 0  0      0 7616508    392  48348    0    0  2696   780  832 1365  0  2 97  1
 0  0      0 7616284    396  48164    0    0  3552   976  965 1511  1  3 95  1
 0  0      0 7616408    396  48340    0    0  2664   768  823 1310  0  3 96  1
 0  0      0 7616416    384  48188    0    0  2688   760  845 1383  1  2 96  0
 0  0      0 7607652    376  56408    0    0  2664   736 6942 1704  0  5 91  4
 0  0      0 7608036    384  56292    0    0  2668   768  835 1374  0  2 97  1
 0  0      0 7608036    388  56336    0    0  2660   748  769 1286  1  2 96  0
 1  0      0 7608084    384  56568    0    0  2776   780  857 1414  1  3 96  0
 0  0      0 7608116    372  56396    0    0  3420   984  982 1532  2  3 94  0
 0  0      0 7608116    392  56336    0    0  2692   780  821 1318  0  2 97  1
 0  0      0 7608364    396  56284    0    0  2680   728  784 1321  1  1 96  1
 0  0      0 7608108    364  56460    0    0  3504  1012  978 1560  1  3 95  0
 1  1      0 7608256    380  56384    0    0  2692   776  844 1382  0  3 96  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7608364    372  56460    0    0  3480   984  957 1446  1  4 95  0
 0  0      0 7608488    376  56608    0    0  2640   780  868 1394  0  2 97  1
 0  0      0 7608240    372  56408    0    0  3532   984  948 1525  0  2 96  1
 1  0      0 7608544    360  56164    0    0  3508   776  869 1411  0  3 96  0
 0  0      0 7608280    376  56452    0    0  2728  1016  874 1435  1  3 95  1
 1  0      0 7608444    372  56360    0    0  3524   984  914 1491  1  2 96  1
 1  0      0 7608324    408  56556    0    0  2660   780  960 1348  1  2 96  1
 0  0      0 7608248    384  56320    0    0  3548   976  951 1536  1  2 96  1
 1  0      0 7608396    384  56572    0    0  2860   768  794 1268  1  3 96  1
