procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  1      0 7621828   3256  58396    0    0  1274  3837  413  384  1  3 93  2
 0  0      0 7611860   3964  59220    0    0  1392  1040  682  837  0  2 97  1
 0  0      0 7611776   3964  59316    0    0     0     0   82  168  0  0 100  0
 0  0      0 7611784   3964  59464    0    0     0     0   65  118  0  0 100  0
 0  0      0 7611784   3964  59464    0    0     0     0   54  109  0  0 100  0
 0  0      0 7611784   3972  59456    0    0     0    92   70  122  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   76  161  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   63  132  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   54  111  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   57  113  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   55  113  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   56  114  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   67  135  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   60  122  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   60  128  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   56  112  0  0 100  0
 0  0      0 7611760   3972  59464    0    0     0     0   91  182  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   62  134  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   60  118  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   58  116  0  0 100  0
 1  0      0 7611768   3972  59464    0    0     0     0   59  121  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7611768   3972  59464    0    0     0     0   62  127  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   66  133  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   52  103  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   53  109  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   58  118  0  0 100  0
 2  0      0 7611768   3972  59464    0    0     0     0   67  135  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   58  122  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   53  104  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0    92   71  133  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   56  113  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   57  115  0  0 100  0
 2  0      0 7611768   3972  59464    0    0     0     0   65  132  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   59  120  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   55  110  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   52  108  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   68  143  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   62  131  0  0 100  0
 2  0      0 7611768   3972  59464    0    0     0     0   64  128  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   61  122  0  0 100  0
 0  0      0 7611768   3972  59464    0    0     0     0   67  139  0  0 100  0
