procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  1      0 7611032   3256  59064    0    0  1363  3697  408  385  1  3 93  2
 0  0      0 7615004    376  49688    0    0  5380  8184 1671 1906  1  5 93  1
 0  0      0 7614764    396  49972    0    0  2972  4864  930 1425  0  3 96  1
 0  0      0 7625816    420  49376    0    0  3284  4888  898 1393  0  3 96  1
 1  0      0 7617628    396  57632    0    0  2880  4908 7334 1561  0  6 90  4
 1  0      0 7617776    364  56908    0    0  3916  6504 1046 1660  1  3 94  2
 0  0      0 7617528    392  57652    0    0  3032  6480  959 1528  1  5 94  1
 0  0      0 7617504    384  57572    0    0  3488  6504 1031 1672  1  4 94  1
 1  1      0 7608704    416  66180    0    0  3004  4916 7268 2076  1  5 90  4
 0  2      0 7608844    380  65684    0    0  3260  6436  927 1479  1  4 94  1
 0  0      0 7608932    388  65744    0    0  2688  4912  875 1394  0  3 95  1
 0  0      0 7609196    392  65864    0    0  2704  4876  831 1331  0  4 95  1
 0  1      0 7593424    400  73864    0    0  2660  4880 5552 1650  0  6 90  3
 1  0      0 7600228    376  73684    0    0  3560  4912 2375 2095  0  4 93  3
 0  0      0 7600764    396  73892    0    0  3588  8096 1074 1714  1  3 94  1
 2  0      0 7600740    376  74064    0    0  3544  6504 1217 1623  0  4 93  2
 0  0      0 7600856    392  74112    0    0  2680  4876  841 1353  0  3 95  2
 0  0      0 7600376    384  74052    0    0  2688  4880  818 1359  0  3 96  1
 0  0      0 7601060    400  74180    0    0  2704  4880 1017 1387  0  3 95  2
 0  0      0 7600696    392  74040    0    0  2692  4868 1065 1401  1  4 95  1
 0  0      0 7601016    392  74040    0    0  2668  4912  838 1412  1  3 95  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 7592364    388  82464    0    0  3212  4864 6065 1859  0  4 91  5
 2  0      0 7594432    368  80540    0    0  2980  4880  865 1392  1  4 95  1
 0  0      0 7592308    388  82276    0    0  2752  6476  927 1457  0  5 94  1
 0  0      0 7592556    428  82220    0    0  4532  4876 1418 1566  1  4 93  2
 0  0      0 7592696    424  82328    0    0  2804  4892  880 1433  1  3 95  1
 1  1      0 7592472    420  82492    0    0  3172  4892 1243 1468  1  3 95  1
 0  0      0 7592696    428  82140    0    0  2228  4880 1016 1301  0  3 96  1
 2  0      0 7592316    388  80732    0    0  3520  4876  926 1547  1  3 94  1
 0  0      0 7592596    428  82140    0    0  2748  6476  911 1527  1  4 94  1
