procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 7621820   3228  58436    0    0  1316  3775  411  385  1  3 93  2
 0  1      0 7625448    356  49396    0    0  4348  6576 1391 1634  1  4 94  1
 0  0      0 7625588    380  49304    0    0  3772  6448 1042 1595  1  5 93  0
 0  0      0 7625720    396  49336    0    0  2660  4848  803 1342  1  2 95  1
 1  0      0 7627340    360  47588    0    0  2636  3256  720 1239  0  2 97  1
 0  1      0 7616960    392  57536    0    0  2736  6440 7349 2046  0  5 89  5
 3  1      0 7619176    360  55884    0    0  3388  4864  898 1565  0  4 95  1
 0  0      0 7617036    388  57480    0    0  2864  6468  892 1435  1  4 94  1
 0  0      0 7616968    392  57456    0    0  3564  6496 1021 1681  1  3 94  2
 1  0      0 7609812    376  64160    0    0  3520  4888 7896 1538  1  4 90  5
 0  0      0 7608776    440  65684    0    0  1796  4872  702 1158  0  2 96  1
 0  0      0 7608892    412  65832    0    0  2784  4852  836 1395  0  4 95  1
 1  0      0 7600860    408  73748    0    0  2688  4860 6404 1884  1  5 88  5
 0  0      0 7600708    416  73852    0    0  2708  4872  830 1418  0  4 95  1
 0  0      0 7600360    404  73792    0    0  3072  4868  937 1426  0  4 95  1
 0  0      0 7600828    396  73776    0    0  2696  4860 1031 1422  1  3 95  1
 0  0      0 7590784    412  82076    0    0  2688  4864 5942 1937  0  4 91  4
 0  0      0 7591652    428  82140    0    0  2732  4868  822 1400  0  3 96  1
 0  0      0 7591692    404  82104    0    0  2712  4900 1012 1437  0  3 95  1
 2  0      0 7591720    396  82480    0    0  3000  4868  841 1413  0  3 95  1
 0  0      0 7591688    388  82044    0    0  2372  4836  945 1316  1  4 95  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7592152    416  82028    0    0  2696  4864 1029 1444  0  4 95  1
 0  0      0 7592380    396  81976    0    0  2724  4888  842 1387  1  3 95  1
 0  0      0 7592180    376  82052    0    0  3524  6468 1005 1662  1  4 94  1
 0  0      0 7591980    420  82080    0    0  2712  4864  854 1465  1  3 95  1
 0  0      0 7592648    408  81948    0    0  3592  6492 1191 1736  0  5 94  1
 1  0      0 7592636    400  82080    0    0  3564  6504 1006 1662  0  4 94  1
 0  0      0 7592428    388  81964    0    0  3552  6480 1192 1790  0  5 94  2
 0  2      0 7592336    392  82228    0    0  3560  6468 1186 1630  0  4 94  2
 0  0      0 7592616    408  81996    0    0  2712  4920  887 1508  1  3 95  1
 1  0      0 7592608    396  82128    0    0  2872  4864  824 1362  1  3 95  1
