Q,9627392,1648,843776
Q,9629440,3968,2031616
Q,9639552,1408,720896
Q,9641216,1064,544768
Q,9677184,272,139264
Q,9677824,896,458752
Q,9678848,2224,1138688
Q,9681280,200,102400
Q,9681536,360,184320
Q,9681920,224,114688
Q,1872832,8,4096
Q,1872840,96,49152
Q,9644544,2048,1048576
Q,9646848,288,147456
Q,9649664,1024,524288
Q,9661952,1280,655360
Q,1872936,8,4096
Q,1872944,208,106496
Q,4067744,8,4096
Q,9434544,72,36864
Q,1873152,8,4096
Q,1873160,32,16384
Q,4067752,8,4096
Q,1873192,8,4096
Q,1873200,32,16384
Q,4067760,8,4096
Q,1873232,8,4096
Q,1873240,32,16384
Q,4067768,8,4096
Q,1873272,8,4096
Q,1873280,64,32768
Q,4067776,8,4096
Q,1873344,8,4096
Q,1873352,32,16384
Q,1873384,8,4096
Q,1869312,56,28672
Q,1873392,16,8192
Q,4067784,8,4096
Q,1869368,8,4096
Q,1869376,32,16384
Q,1869408,8,4096
Q,1869416,72,36864
Q,4067792,8,4096
Q,1869488,8,4096
Q,1869496,32,16384
Q,1869528,8,4096
Q,1869536,184,94208
Q,4067800,32,16384
Q,1869720,8,4096
Q,1869728,112,57344
Q,4067832,8,4096
Q,1869840,8,4096
Q,1869848,32,16384
Q,1869880,8,4096
Q,1869888,72,36864
Q,4067840,8,4096
Q,1869960,8,4096
Q,1869968,80,40960
Q,1870048,8,4096
Q,1870056,104,53248
Q,1870160,8,4096
Q,1870168,48,24576
Q,4067848,8,4096
Q,1870216,8,4096
Q,1870224,32,16384
Q,1870256,8,4096
Q,1870264,136,69632
Q,4067856,8,4096
Q,1870400,8,4096
Q,1870408,32,16384
Q,1870440,8,4096
Q,1870448,120,61440
Q,4067864,8,4096
Q,1870568,8,4096
Q,1870576,32,16384
Q,4067872,8,4096
Q,1870608,8,4096
Q,1870616,32,16384
Q,4067880,8,4096
Q,1870648,8,4096
Q,1870656,32,16384
Q,4067888,16,8192
Q,1870688,8,4096
Q,1870696,32,16384
Q,4067904,8,4096
Q,1870728,8,4096
Q,1870736,32,16384
Q,4067912,8,4096
Q,1870768,8,4096
Q,1870776,32,16384
Q,4067920,8,4096
Q,1870808,8,4096
Q,1870816,72,36864
Q,4067928,8,4096
Q,1870888,8,4096
Q,1870896,32,16384
Q,1870928,8,4096
Q,1870936,80,40960
Q,4067936,8,4096
Q,1871016,8,4096
Q,1871024,32,16384
Q,1871056,8,4096
Q,1871064,72,36864
Q,4067944,8,4096
Q,1871136,8,4096
Q,1871144,32,16384
Q,1871176,8,4096
Q,1871184,144,73728
Q,4067952,64,32768
Q,1871328,8,4096
Q,1871336,32,16384
Q,1871368,8,4096
Q,1871376,112,57344
Q,1875584,344,176128
Q,4068016,744,380928
Q,1875928,8,4096
Q,1875936,32,16384
Q,1875968,8,4096
Q,1875976,120,61440
Q,4068760,16,8192
Q,1876096,8,4096
Q,1876104,32,16384
Q,1876136,8,4096
Q,1876144,488,249856
Q,4068776,8,4096
Q,1876632,8,4096
Q,1876640,32,16384
Q,1876672,8,4096
Q,1876680,80,40960
Q,4068784,8,4096
Q,1876760,8,4096
Q,1876768,80,40960
Q,1876848,8,4096
Q,1876856,136,69632
Q,1876992,8,4096
Q,1877000,48,24576
Q,4068792,8,4096
Q,1877048,8,4096
Q,1877056,32,16384
Q,1877088,8,4096
Q,1877096,360,184320
Q,4068800,8,4096
Q,1877456,8,4096
Q,1877464,32,16384
Q,1877496,8,4096
Q,1873408,120,61440
Q,9643264,1192,610304
Q,1873528,8,4096
Q,1873536,88,45056
Q,1873624,8,4096
Q,1873632,96,49152
Q,1873728,8,4096
Q,1873736,104,53248
Q,9434616,8,4096
Q,1873840,8,4096
Q,1873848,32,16384
Q,1873880,8,4096
Q,1873888,112,57344
Q,9436416,8,4096
Q,1874000,8,4096
Q,1874008,32,16384
Q,1874040,8,4096
Q,1874048,112,57344
Q,9436424,8,4096
Q,1874160,8,4096
Q,1874168,32,16384
Q,1874200,8,4096
Q,1874208,112,57344
Q,9436432,8,4096
Q,1874320,8,4096
Q,1874328,32,16384
Q,1874360,8,4096
Q,1874368,104,53248
Q,9436440,8,4096
Q,1874472,8,4096
Q,1874480,32,16384
Q,1874512,8,4096
Q,1874520,128,65536
Q,9436448,8,4096
Q,1874648,8,4096
Q,1874656,32,16384
Q,1874688,8,4096
Q,1874696,128,65536
Q,9436456,8,4096
Q,1874824,8,4096
Q,1874832,32,16384
Q,1874864,8,4096
Q,1874872,104,53248
Q,9436464,8,4096
Q,1874976,8,4096
Q,1874984,32,16384
Q,1875016,8,4096
Q,1875024,128,65536
Q,9436472,8,4096
Q,1875152,8,4096
Q,1875160,32,16384
Q,1875192,8,4096
Q,1875200,104,53248
Q,9436480,8,4096
Q,1875304,8,4096
Q,1875312,32,16384
Q,1875344,8,4096
Q,1875352,104,53248
Q,9436488,8,4096
Q,1875456,8,4096
Q,1875464,32,16384
Q,1875496,8,4096
Q,1875504,80,40960
Q,1880704,24,12288
Q,9436496,8,4096
Q,1880728,8,4096
Q,1880736,32,16384
Q,1880768,8,4096
Q,1880776,104,53248
Q,9436504,8,4096
Q,1880880,8,4096
Q,1880888,32,16384
Q,1880920,8,4096
Q,1880928,72,36864
Q,9436512,8,4096
Q,1881000,8,4096
Q,1881008,32,16384
Q,1881040,8,4096
Q,55312,8,4096
Q,55320,8,4096
Q,55328,8,4096
Q,1881048,176,90112
Q,9436520,16,8192
Q,1881224,8,4096
Q,1881232,32,16384
Q,1881264,8,4096
Q,1881272,80,40960
Q,9648640,256,131072
Q,9675008,936,479232
Q,1881352,8,4096
Q,1881360,56,28672
Q,1881416,8,4096
Q,1881424,104,53248
Q,1881528,8,4096
Q,1881536,152,77824
Q,4068808,8,4096
Q,1856136,8,4096
Q,1856152,8,4096
Q,1860520,8,4096
Q,1860544,8,4096
Q,1860560,32,16384
Q,1861640,8,4096
Q,1862160,16,8192
Q,1862184,8,4096
Q,1862200,8,4096
Q,1862776,8,4096
Q,1862928,8,4096
Q,1881688,8,4096
Q,2283008,8,4096
Q,2283136,16,8192
Q,2283168,16,8192
Q,2283256,8,4096
Q,2283464,24,12288
Q,2283496,8,4096
Q,2283648,8,4096
Q,2283840,8,4096
Q,2284128,8,4096
Q,2284352,8,4096
Q,2284664,8,4096
Q,2288256,24,12288
Q,2288384,8,4096
Q,2288448,8,4096
Q,2290128,8,4096
Q,2290720,8,4096
Q,2290776,8,4096
Q,2290856,8,4096
Q,2292064,8,4096
Q,2292088,8,4096
Q,2299392,16,8192
Q,2299472,8,4096
Q,2299488,16,8192
Q,2300288,8,4096
Q,2300416,16,8192
Q,2300552,8,4096
Q,2306200,16,8192
Q,3355544,16,8192
Q,3355576,8,4096
Q,3573568,8,4096
Q,3573608,8,4096
Q,3787640,8,4096
Q,4298120,16,8192
Q,4298200,8,4096
Q,4298360,8,4096
Q,4298488,8,4096
Q,4298568,16,8192
Q,4298720,8,4096
Q,4298752,8,4096
Q,4298864,8,4096
Q,4299336,24,12288
Q,4301136,40,20480
Q,4301240,8,4096
Q,4301280,16,8192
Q,4301336,8,4096
Q,4301376,8,4096
Q,4301456,8,4096
Q,4301480,8,4096
Q,4301504,8,4096
Q,4301552,24,12288
Q,4301800,8,4096
Q,4301912,8,4096
Q,4302432,16,8192
Q,4302752,8,4096
Q,4302904,8,4096
Q,4302968,16,8192
Q,4303016,8,4096
Q,4303232,8,4096
Q,4303424,8,4096
Q,4303440,8,4096
Q,4303512,16,8192
Q,4303672,8,4096
Q,4304168,8,4096
Q,4342704,8,4096
Q,4342768,8,4096
Q,4344696,8,4096
Q,4347624,8,4096
Q,4351024,8,4096
Q,4352136,16,8192
Q,4352224,8,4096
Q,4352936,8,4096
Q,4352952,8,4096
Q,4353160,8,4096
Q,4353232,8,4096
Q,4353288,16,8192
Q,4353408,8,4096
Q,4386888,8,4096
Q,4387576,8,4096
Q,4389920,8,4096
Q,4391424,16,8192
Q,4391448,8,4096
Q,4391504,8,4096
Q,4391520,16,8192
Q,4391584,8,4096
Q,4392384,8,4096
Q,4392672,8,4096
Q,4392856,8,4096
Q,4392880,8,4096
Q,4393344,8,4096
Q,4393528,8,4096
Q,4393672,8,4096
Q,4393688,32,16384
Q,4393768,8,4096
Q,4393808,8,4096
Q,4393832,8,4096
Q,5741208,8,4096
Q,6948472,8,4096
Q,11027784,16,8192
Q,11027824,8,4096
Q,11027856,8,4096
Q,11027872,56,28672
Q,11027936,8,4096
Q,11389056,8,4096
Q,11429992,8,4096
Q,11430008,8,4096
Q,1881696,32,16384
Q,4068816,8,4096
Q,1881728,8,4096
Q,1881736,32,16384
Q,4068824,8,4096
Q,1881768,8,4096
Q,1881776,32,16384
Q,4068832,8,4096
Q,1881808,8,4096
Q,1881816,32,16384
Q,4068840,8,4096
Q,1881848,8,4096
Q,1881856,32,16384
Q,4068848,8,4096
Q,1881888,8,4096
Q,1881896,24,12288
Q,1881920,8,4096
Q,1881928,72,36864
Q,4068856,8,4096
Q,1882000,8,4096
Q,1882008,32,16384
Q,1882040,8,4096
Q,1882048,80,40960
Q,4068864,8,4096
Q,1882128,8,4096
Q,1882136,32,16384
Q,1882168,8,4096
Q,1882176,72,36864
Q,4068872,8,4096
Q,1882248,8,4096
Q,1882256,32,16384
Q,1882288,8,4096
Q,1882296,72,36864
Q,4068880,8,4096
Q,1882368,8,4096
Q,1882376,32,16384
Q,1882408,8,4096
Q,1877504,32,16384
Q,1882416,208,106496
Q,4068888,32,16384
Q,9715840,608,311296
Q,1877536,8,4096
Q,1877544,192,98304
Q,4068920,8,4096
Q,1877736,8,4096
Q,1877744,32,16384
Q,1877776,8,4096
Q,1877784,88,45056
Q,4068928,8,4096
Q,1877872,8,4096
Q,1877880,88,45056
Q,1877968,8,4096
Q,1877976,144,73728
Q,1878120,8,4096
Q,1878128,48,24576
Q,4068936,8,4096
Q,1878176,8,4096
Q,1878184,32,16384
Q,1878216,8,4096
Q,1878224,176,90112
Q,4068944,8,4096
Q,1878400,8,4096
Q,1878408,32,16384
Q,1878440,8,4096
Q,1878448,144,73728
Q,4068952,8,4096
Q,1878592,8,4096
Q,1878600,32,16384
Q,9436536,8,4096
Q,1878632,8,4096
Q,1878640,32,16384
Q,9436544,8,4096
Q,1878672,8,4096
Q,1878680,32,16384
Q,9436552,56,28672
Q,1878712,8,4096
Q,1878720,32,16384
Q,9436608,8,4096
Q,1878752,8,4096
Q,1878760,16,8192
Q,1878776,8,4096
Q,1878784,80,40960
Q,9436616,8,4096
Q,1878864,8,4096
Q,1878872,32,16384
Q,1878904,8,4096
Q,1878912,72,36864
Q,9436624,8,4096
Q,1878984,8,4096
Q,1878992,32,16384
Q,1879024,8,4096
Q,1879032,72,36864
Q,9436632,8,4096
Q,1879104,8,4096
Q,1879112,32,16384
Q,1879144,8,4096
Q,1879152,184,94208
Q,9436640,32,16384
Q,9457536,8,4096
Q,9650688,1200,614400
Q,9676800,384,196608
Q,1879336,8,4096
Q,1879344,160,81920
Q,9457544,8,4096
Q,1879504,8,4096
Q,1879512,32,16384
Q,1879544,8,4096
Q,1879552,72,36864
Q,9457552,8,4096
Q,1879624,8,4096
Q,1879632,48,24576
Q,1882624,40,20480
Q,1882664,8,4096
Q,1882672,144,73728
Q,1882816,8,4096
Q,1882824,48,24576
Q,9457560,8,4096
Q,1882872,8,4096
Q,1882880,32,16384
Q,1882912,8,4096
Q,1882920,160,81920
Q,9457568,8,4096
Q,1883080,8,4096
Q,1883088,32,16384
Q,1883120,8,4096
Q,1883128,120,61440
Q,9652352,1192,610304
Q,1883248,8,4096
Q,1883256,80,40960
Q,1883336,8,4096
Q,1883344,112,57344
Q,1883456,8,4096
Q,1883464,120,61440
Q,9457576,8,4096
Q,1883584,8,4096
Q,1883592,32,16384
Q,1883624,8,4096
Q,1883632,72,36864
Q,9457584,8,4096
Q,1883704,8,4096
Q,1883712,32,16384
Q,1883744,8,4096
Q,1883752,72,36864
Q,9457592,8,4096
Q,1883824,8,4096
Q,1883832,32,16384
Q,1883864,8,4096
Q,1883872,72,36864
Q,9643264,1192,610304
Q,1883944,8,4096
Q,1883952,80,40960
Q,1884032,8,4096
Q,1884040,72,36864
Q,1884112,8,4096
Q,1884120,248,126976
Q,9457600,8,4096
Q,1884368,8,4096
Q,1884376,32,16384
Q,9457608,8,4096
Q,1884408,8,4096
Q,1884416,32,16384
Q,9457616,8,4096
Q,1884448,8,4096
Q,1884456,32,16384
Q,9457624,8,4096
Q,1884488,8,4096
Q,1884496,32,16384
Q,9457632,8,4096
Q,1884528,8,4096
Q,1879680,24,12288
Q,1884536,8,4096
Q,9457640,8,4096
Q,1879704,8,4096
Q,1879712,80,40960
Q,9457648,8,4096
Q,1879792,8,4096
Q,1879800,32,16384
Q,1879832,8,4096
Q,1879840,80,40960
Q,9457656,8,4096
Q,1879920,8,4096
Q,1879928,32,16384
Q,1879960,8,4096
Q,1879968,72,36864
Q,9457664,8,4096
Q,1880040,8,4096
Q,1880048,32,16384
Q,1880080,8,4096
Q,1880088,280,143360
Q,9457672,160,81920
Q,1880368,8,4096
Q,1880376,32,16384
Q,1880408,8,4096
Q,1880416,112,57344
Q,4068960,8,4096
Q,9457832,8,4096
Q,1880528,8,4096
Q,1880536,64,32768
Q,1880600,8,4096
Q,4068968,48,24576
Q,1880608,96,49152
Q,2697472,248,126976
Q,2697720,8,4096
Q,2697728,224,114688
Q,4069016,8,4096
Q,2697952,8,4096
Q,2697960,56,28672
Q,2698016,8,4096
Q,2698024,88,45056
Q,4069024,8,4096
Q,2698112,8,4096
Q,2698120,88,45056
Q,2698208,8,4096
Q,2698216,144,73728
Q,2698360,8,4096
Q,2698368,48,24576
Q,4069032,8,4096
Q,2698416,8,4096
Q,2698424,32,16384
Q,2698456,8,4096
Q,2698464,272,139264
Q,4069040,8,4096
Q,2698736,8,4096
Q,2698744,64,32768
Q,2698808,8,4096
Q,2698816,120,61440
Q,4069048,8,4096
Q,2698936,8,4096
Q,2698944,32,16384
Q,4069056,8,4096
Q,2698976,8,4096
Q,2698984,32,16384
Q,4069064,8,4096
Q,2699016,8,4096
Q,2699024,16,8192
Q,2699040,8,4096
Q,2699048,64,32768
Q,4069072,8,4096
Q,2699112,8,4096
Q,2699120,32,16384
Q,2699152,8,4096
Q,2699160,72,36864
Q,4069080,8,4096
Q,2699232,8,4096
Q,2699240,32,16384
Q,2699272,8,4096
Q,2699280,72,36864
Q,4069088,8,4096
Q,2699352,8,4096
Q,2699360,32,16384
Q,2699392,8,4096
Q,2699400,120,61440
Q,2701696,240,122880
Q,4069096,64,32768
Q,2701936,8,4096
Q,2701944,336,172032
Q,4069160,8,4096
Q,2702280,8,4096
Q,2702288,32,16384
Q,2702320,8,4096
Q,2702328,72,36864
Q,4069168,8,4096
Q,2702400,8,4096
Q,2702408,88,45056
Q,2702496,8,4096
Q,2702504,104,53248
Q,2702608,8,4096
Q,2702616,48,24576
Q,4069176,8,4096
Q,2702664,8,4096
Q,2702672,32,16384
Q,2702704,8,4096
Q,2702712,296,151552
Q,4069184,8,4096
Q,2703008,8,4096
Q,2703016,32,16384
Q,2703048,8,4096
Q,2703056,136,69632
Q,4069192,8,4096
Q,2703192,8,4096
Q,2703200,32,16384
Q,4069200,8,4096
Q,2703232,8,4096
Q,2703240,32,16384
Q,4069208,8,4096
Q,2703272,8,4096
Q,2703280,32,16384
Q,4069216,8,4096
Q,2703312,8,4096
Q,2703320,16,8192
Q,2703336,8,4096
Q,2703344,72,36864
Q,4069224,8,4096
Q,2703416,8,4096
Q,2703424,32,16384
Q,2703456,8,4096
Q,2703464,80,40960
Q,4069232,8,4096
Q,2703544,8,4096
Q,2703552,32,16384
Q,2703584,8,4096
Q,2699520,48,24576
Q,2703592,24,12288
Q,4069240,8,4096
Q,2699568,8,4096
Q,2699576,32,16384
Q,2699608,8,4096
Q,2699616,232,118784
Q,9365888,40,20480
Q,9647616,928,475136
Q,2699848,8,4096
Q,2699856,184,94208
Q,9365928,8,4096
Q,2700040,8,4096
Q,2700048,32,16384
Q,2700080,8,4096
Q,2700088,72,36864
Q,9365936,8,4096
Q,2700160,8,4096
Q,2700168,88,45056
Q,2700256,8,4096
Q,2700264,120,61440
Q,2700384,8,4096
Q,2700392,48,24576
Q,9365944,8,4096
Q,2700440,8,4096
Q,2700448,32,16384
Q,2700480,8,4096
Q,2700488,176,90112
Q,9365952,8,4096
Q,2700664,8,4096
Q,2700672,32,16384
Q,2700704,8,4096
Q,2700712,136,69632
Q,9365960,8,4096
Q,2700848,8,4096
Q,2700856,32,16384
Q,9365968,8,4096
Q,2700888,8,4096
Q,2700896,32,16384
Q,9365976,8,4096
Q,2700928,8,4096
Q,2700936,32,16384
Q,9365984,16,8192
Q,2700968,8,4096
Q,2700976,32,16384
Q,9366000,8,4096
Q,2701008,8,4096
Q,2701016,32,16384
Q,9366008,88,45056
Q,2701048,8,4096
Q,2701056,32,16384
Q,9366096,8,4096
Q,2701088,8,4096
Q,2701096,32,16384
Q,9366104,8,4096
Q,2701128,8,4096
Q,2701136,16,8192
Q,2701152,8,4096
Q,2701160,72,36864
Q,9366112,8,4096
Q,2701232,8,4096
Q,2701240,32,16384
Q,2701272,8,4096
Q,2701280,80,40960
Q,9366120,8,4096
Q,2701360,8,4096
Q,2701368,32,16384
Q,2701400,8,4096
Q,2701408,72,36864
Q,9366128,8,4096
Q,2701480,8,4096
Q,2701488,32,16384
Q,2701520,8,4096
Q,2701528,168,86016
Q,2703616,1920,983040
Q,3105536,720,368640
Q,12353536,1280,655360
Q,9457840,2512,1286144
Q,9461632,112,57344
Q,9502208,1456,745472
Q,9506304,768,393216
Q,9509888,640,327680
Q,9512704,2208,1130496
Q,9515392,2960,1515520
Q,9518464,960,491520
Q,9519488,2048,1048576
Q,9521536,1488,761856
Q,9629184,160,81920
Q,9642496,184,94208
Q,9642752,264,135168
Q,9647360,192,98304
Q,9648896,176,90112
Q,9649152,448,229376
Q,9654400,2184,1118208
Q,9657472,520,266240
Q,9658240,640,327680
Q,9659008,896,458752
Q,9666816,128,65536
Q,9670784,1408,720896
Q,9672576,1024,524288
Q,9677568,208,106496
Q,9682304,200,102400
Q,9682560,320,163840
Q,9716608,144,73728
Q,12371072,384,196608
Q,12397696,896,458752
Q,11369984,2712,1388544
Q,11372696,240,122880
Q,11378176,128,65536
Q,11384192,1408,720896
Q,55336,8,4096
Q,55344,8,4096
Q,55352,8,4096
Q,55360,8,4096
Q,55368,8,4096
Q,55376,8,4096
Q,55384,8,4096
Q,55392,8,4096
Q,55400,8,4096
Q,1280384,128,65536
Q,3106256,8,4096
Q,3106264,2464,1261568
Q,3108728,384,196608
Q,9366136,8,4096
Q,3109112,8,4096
Q,3109120,32,16384
Q,3109152,8,4096
Q,3109160,96,49152
Q,11372936,72,36864
Q,3109256,8,4096
Q,3109264,88,45056
Q,3109352,8,4096
Q,3109360,56,28672
Q,9366144,8,4096
Q,3109416,8,4096
Q,3109424,80,40960
Q,3109504,8,4096
Q,3109512,176,90112
Q,3109688,8,4096
Q,3109696,48,24576
Q,9366152,8,4096
Q,3109744,8,4096
Q,3109752,32,16384
Q,3109784,8,4096
Q,3109792,2208,1130496
Q,9366160,8,4096
Q,3112000,8,4096
Q,3112008,40,20480
Q,3112048,8,4096
Q,3112056,144,73728
Q,9366168,8,4096
Q,3112200,8,4096
Q,3112208,32,16384
Q,9366176,8,4096
