Q,12201952,8,4096
Q,12201968,48,24576
Q,12202024,16,8192
Q,12202048,40,20480
Q,12202104,16,8192
Q,12202128,32,16384
Q,12202168,88,45056
Q,12202264,48,24576
Q,12202320,56,28672
Q,12202392,8,4096
Q,12202408,56,28672
Q,12202472,32,16384
Q,12202512,16,8192
Q,12202544,32,16384
Q,12202584,8,4096
Q,12202608,8,4096
Q,12202624,8,4096
Q,12202640,88,45056
Q,12202736,16,8192
Q,12202768,72,36864
Q,12202856,16,8192
Q,12202888,24,12288
Q,12202920,8,4096
Q,12202936,8,4096
Q,12202952,48,24576
Q,12203016,136,69632
Q,12203160,32,16384
Q,12203200,8,4096
Q,12203216,16,8192
Q,12203240,144,73728
Q,12203400,240,122880
Q,12203704,8,4096
Q,12203720,896,458752
Q,12204624,24,12288
Q,12204656,8,4096
Q,12204680,16,8192
Q,12204720,8,4096
Q,12204752,8,4096
Q,12204784,8,4096
Q,12204800,24,12288
Q,12204848,40,20480
Q,12204904,120,61440
Q,12205032,48,24576
Q,12205088,96,49152
Q,12205240,16,8192
Q,12205264,48,24576
Q,12224496,8,4096
Q,12225704,8,4096
Q,12225792,24,12288
Q,12225824,80,40960
Q,12225912,32,16384
Q,12225952,8,4096
Q,12225968,8,4096
Q,12226008,8,4096
Q,12226048,128,65536
Q,12226184,24,12288
Q,12226216,24,12288
Q,12226248,16,8192
Q,12226272,8,4096
Q,12226296,96,49152
Q,12226400,40,20480
Q,12226448,8,4096
Q,12226464,40,20480
Q,12226528,8,4096
Q,12226560,24,12288
Q,12226624,64,32768
Q,12243072,160,81920
Q,12243240,344,176128
Q,12243592,432,221184
Q,12244048,32,16384
Q,12244088,96,49152
Q,12244208,40,20480
Q,12244272,32,16384
Q,12244320,288,147456
Q,12261408,8,4096
Q,12261504,1792,917504
Q,8448008,40,20480
Q,8448056,16,8192
Q,8448088,8,4096
Q,8448104,16,8192
Q,9421824,8,4096
Q,9426416,8,4096
Q,53032,8,4096
Q,53040,8,4096
Q,53048,8,4096
Q,53056,8,4096
Q,53064,8,4096
Q,53072,8,4096
Q,1095680,128,65536
Q,1528192,128,65536
Q,1868832,8,4096
Q,1856152,8,4096
Q,1862912,8,4096
Q,1862960,8,4096
Q,1863424,8,4096
Q,2299264,8,4096
Q,2299392,8,4096
Q,2299464,8,4096
Q,2299584,8,4096
Q,2299624,8,4096
Q,2300288,8,4096
Q,2300416,16,8192
Q,2300552,8,4096
Q,3336184,8,4096
Q,3355576,8,4096
Q,3355640,8,4096
Q,3383040,16,8192
Q,3383128,16,8192
Q,3383176,8,4096
Q,3388040,24,12288
Q,3481576,8,4096
Q,3482552,16,8192
Q,3482576,24,12288
Q,3798984,8,4096
Q,4353080,8,4096
Q,4392880,24,12288
Q,4392952,8,4096
Q,12261416,8,4096
Q,11027712,8,4096
Q,11027744,8,4096
Q,11027760,8,4096
Q,11027792,8,4096
Q,11027824,8,4096
Q,11027848,16,8192
Q,12263296,8,4096
Q,12263304,8,4096
Q,12263312,8,4096
Q,12263320,8,4096
Q,12263328,8,4096
Q,12263336,8,4096
Q,12263344,8,4096
Q,12263352,8,4096
Q,12263360,8,4096
Q,12263368,8,4096
Q,12263376,8,4096
Q,12263384,8,4096
Q,12263392,8,4096
Q,12263400,8,4096
Q,12263408,8,4096
Q,12263416,8,4096
Q,12263424,8,4096
Q,12263432,8,4096
Q,12263440,8,4096
Q,12263448,8,4096
Q,12263456,8,4096
Q,12263464,8,4096
Q,12263472,8,4096
Q,12263480,8,4096
Q,12263488,8,4096
Q,12263496,8,4096
Q,12263504,8,4096
Q,12263512,8,4096
Q,12263520,8,4096
Q,12263528,8,4096
Q,12263536,8,4096
Q,12263544,8,4096
Q,53080,8,4096
Q,53088,8,4096
Q,53096,8,4096
Q,53104,8,4096
Q,53112,8,4096
Q,53120,8,4096
Q,53128,8,4096
Q,53136,8,4096
Q,53144,8,4096
Q,1868840,112,57344
Q,3532056,176,90112
Q,3532400,8,4096
Q,3787504,136,69632
Q,4065328,24,12288
Q,5019832,16,8192
Q,5020032,16,8192
Q,5020408,8,4096
Q,5020560,8,4096
Q,5020952,8,4096
Q,5021240,8,4096
Q,5021440,8,4096
Q,5021752,8,4096
Q,5021992,8,4096
Q,5022136,8,4096
Q,5022152,8,4096
Q,5022216,8,4096
Q,5022408,8,4096
Q,5022472,8,4096
Q,5023008,8,4096
Q,5023072,8,4096
Q,5023112,8,4096
Q,5023424,8,4096
Q,5024064,8,4096
Q,5024256,8,4096
Q,5024400,8,4096
Q,5024888,8,4096
Q,5025176,8,4096
Q,5025312,8,4096
Q,5025448,8,4096
Q,5025584,8,4096
Q,5025656,8,4096
Q,5025808,8,4096
Q,5026200,8,4096
Q,5026216,8,4096
Q,5026232,8,4096
Q,5026408,8,4096
Q,5026768,8,4096
Q,5027032,8,4096
Q,5027056,56,28672
Q,5027120,16,8192
Q,5027168,72,36864
Q,5027256,8,4096
Q,5027280,24,12288
Q,5027320,144,73728
Q,12225704,8,4096
Q,12244848,16,8192
Q,12261424,40,20480
Q,9462416,8,4096
Q,1095680,128,65536
Q,1868952,8,4096
