procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  1      0 6486292   2200  52652    0    0  1092  6069  633  509  2  5 90  3
 1  1      0 6485192    372  48076    0    0  5156  1364 1592 1708  1  3 95  1
 0  0      0 6485408    364  48128    0    0  3804   964 1072 1505  0  4 94  1
 0  0      0 6485120    372  48424    0    0  3664   984 1073 1578  1  3 95  1
 0  0      0 6485036    380  48552    0    0  3500   948  950 1396  1  3 95  1
 0  0      0 6496352    392  48184    0    0  3236   768  939 1378  1  3 96  0
 1  0      0 6496088    376  48172    0    0  3516   992  979 1458  1  2 96  1
 1  0      0 6495956    368  48528    0    0  3564  1008 1014 1501  0  4 95  1
 0  0      0 6495956    372  48536    0    0  3548  1004 1005 1484  1  4 95  0
 0  0      0 6484312    376  57044    0    0  3548  1004 6847 2028  1  5 90  5
 0  0      0 6485344    392  57296    0    0  2656   760  834 1282  0  3 96  0
 0  0      0 6485800    380  57476    0    0  2716   756  855 1314  1  2 96  1
 0  0      0 6486216    388  57724    0    0  2684   768  817 1262  1  2 96  1
 0  0      0 6486100    392  57804    0    0  2680   748  788 1190  1  2 96  1
 1  0      0 6486088    388  57944    0    0  3056   780  918 1290  0  2 97  1
 0  0      0 6485820    372  58252    0    0  3556   984  978 1447  1  2 96  1
 0  0      0 6485876    388  58444    0    0  2684   780  876 1316  1  4 95  0
 0  0      0 6485480    376  58712    0    0  3540   984 1010 1582  0  3 95  1
 0  0      0 6485304    368  58788    0    0  3528  1012 1006 1498  1  3 95  1
 0  0      0 6485072    392  59252    0    0  2716   784  874 1415  1  2 97  1
 1  0      0 6484628    384  59480    0    0  3532   976 1194 1526  0  3 96  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 6484892    368  59224    0    0  3484   768  924 1451  1  3 95  1
 0  0      0 6484164    392  60080    0    0  2712  1008  915 1494  0  2 97  1
 0  0      0 6483544    388  60448    0    0  4380  1244 1190 1766  2  3 94  1
 0  0      0 6483560    392  60692    0    0  2612   752  787 1260  0  2 96  1
 0  0      0 6483212    380  61032    0    0  2640   780  824 1239  1  1 97  1
 0  0      0 6482932    380  61300    0    0  3464   984  972 1450  1  2 96  0
 1  0      0 6482428    388  61528    0    0  2664   760  895 1445  0  2 97  1
