procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  1      0 5403900  28912 1106768    0    0  1091  6352  645  521  2  5 90  3
 1  0      0 6498200    372  47908    0    0  3984  1096 1472 1713  0  3 95  2
 1  1      0 6498256    360  48696    0    0  4284  1032 1309 1989  1  3 95  1
 0  0      0 6498240    356  48784    0    0  4232  1252 1402 2219  1  4 94  1
 0  0      0 6497140    712  49144    0    0  8740  1024 1849 2437  1  4 93  2
 0  0      0 6496544    372  49604    0    0  4884  1044 1470 1773  1  1 95  2
 0  0      0 6496520    384  49988    0    0  4780  1296 1415 1846  1  4 93  1
 0  0      0 6495908    368  50288    0    0  5536  1052 1608 1645  1  4 94  1
 0  0      0 6496200    380  50708    0    0  3576  1056 1142 1581  2  2 95  1
 1  1      0 6487216    392  59432    0    0  4436  1316 1830 1966  1  5 92  3
 0  0      0 6486024    392  59808    0    0  3556  1056 6906 1924  0  5 91  4
 0  0      0 6485860    388  60496    0    0  3716  1056 1143 1544  0  4 95  1
 0  0      0 6485264    392  61052    0    0  5348  1056 1537 1681  1  3 94  2
 0  0      0 6484940    384  61424    0    0  5348  1080 1575 1702  1  5 94  0
 0  0      0 6484560    408  61828    0    0  4492   792 1332 1335  1  2 95  1
 0  0      0 6484088    388  62216    0    0  5492  1024 1590 1642  1  4 94  1
 1  0      0 6483576    388  62556    0    0  5348  1048 1534 1591  1  4 94  1
 0  0      0 6483360    416  62940    0    0  4352   820 1361 1480  0  3 95  1
 0  0      0 6483204    392  63396    0    0  5300  1024 1560 1616  1  4 93  1
 0  0      0 6482608    412  63712    0    0  4664   816 1409 1427  1  3 95  1
 0  1      0 6473624    384  72192    0    0  5252  1028 3210 1687  1  5 91  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 6473784    416  72332    0    0  4512   788 5980 2185  1  2 93  3
 0  0      0 6473872    416  72408    0    0  4476   800 1296 1307  1  3 95  1
 2  0      0 6473996    412  72464    0    0  4656   788 1337 1392  1  1 96  1
 0  0      0 6474028    412  72428    0    0  4488   820 1294 1355  0  2 96  1
 0  0      0 6473656    416  72528    0    0  4488   760 1281 1327  1  1 96  1
 0  0      0 6473572    416  72740    0    0  4444   820 1313 1350  1  2 96  1
