procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 5725836  28900 1072020    0    0  1230  5720  636  529  2  5 90  3
 2  0      0 5684864  28928 1103160    0    0   264 20040 4538 1499  3  5 89  2
 1  0      0 5673820  28944 1115184    0    0   384 24000 1119 1472  3  6 90  0
 0  0      0 5653780  28956 1135016    0    0   384 24000 3682 1454  3  6 89  2
 0  0      0 5645572  28964 1142848    0    0   940 20080 1227 1720  2  7 91  1
 0  0      0 5633140  28976 1154804    0    0   384 24000 1050 1427  4  6 89  1
 0  0      0 5620508  29000 1166280    0    0   448 24084 1093 1419  4  5 90  1
 0  0      0 5608604  29012 1178376    0    0   632 20000 1052 1537  4  5 89  2
 0  0      0 5596304  29032 1190100    0    0   388 24000  995 1364  3  6 90  1
 0  0      0 5588996  29040 1197596    0    0  1008 20036 1230 1735  3  5 91  1
 0  0      0 5577324  29052 1209188    0    0  1184 24000 1311 1828  3  6 90  1
 1  0      0 5565096  29072 1221004    0    0   456 20092 1043 1411  3  6 90  1
 0  0      0 5552772  29092 1232600    0    0   388 24000 1069 1440  4  6 90  1
 1  0      0 5545200  29104 1239044    0    0   384 24000 1009 1395  4  5 90  1
 1  0      0 5530876  29112 1252728    0    0   256 20036 1073 1359  4  4 91  0
 0  0      0 5511628  29124 1272640    0    0   384 24000 7890 2666  3  9 84  4
 0  0      0 5499352  29144 1284628    0    0   384 24096 1177 1429  4  5 90  0
 1  0      0 5484812  29156 1296556    0    0   384 20000  943 1361  4  4 91  0
