procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 6444684   2164  58660    0    0   990  5266  582  465  1  4 92  3
 1  0      0 6448532    524  48792    0    0  4388  6576 1548 1590  1  2 95  2
 0  0      0 6447820    352  49512    0    0  3852  6448 1612 2268  1  2 95  1
 0  0      0 6447556    532  49912    0    0  2832  4872 1000 1432  1  2 96  1
 0  0      0 6447060    364  50344    0    0  3548  6460 1045 1644  1  2 96  1
 0  0      0 6438376    384  58468    0    0  3540  6468 7013 2244  1  6 91  3
 1  1      0 6427508    384  66604    0    0  3548  6456 3327 1727  0  4 92  3
 3  0      0 6431700    368  65108    0    0  3524  4892 5356 1735  1  4 94  1
 0  0      0 6421776    396  75084    0    0  2744  6476 8090 2009  0  5 90  4
 0  0      0 6421512    388  75172    0    0  4412  8108 1200 1833  1  4 95  0
 0  0      0 6421620    380  75188    0    0  2684  4896 1191 1478  1  2 96  1
 2  1      0 6421720    396  75156    0    0  3584  6432 1288 1696  1  2 95  1
 0  0      0 6421456    408  75368    0    0  2684  4900 1120 1471  1  2 96  1
 1  0      0 6421396    416  75376    0    0  2700  4860 1340 2051  0  3 95  2
 0  0      0 6421748    408  75164    0    0  2696  4892  982 1486  0  3 95  1
 0  0      0 6413172    408  83376    0    0  3588  6464 7986 2266  0  5 91  4
 0  0      0 6413004    416  83648    0    0  2684  4900 1405 1567  1  3 95  1
 0  0      0 6413276    388  83668    0    0  3568  6460 1118 1655  0  4 94  1
 0  0      0 6412964    396  83780    0    0  2696  4860 1178 1590  1  2 95  1
 0  0      0 6413384    424  83844    0    0  2732  4864 1037 1523  0  2 96  1
 4  0      0 6414972    372  82036    0    0  3464  4904 1201 1631  0  3 95  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 6413252    388  83608    0    0  2808  6456 1063 1586  1  3 96  0
 0  0      0 6413336    384  83604    0    0  3572  6492 1341 1759  1  3 94  2
 0  0      0 6412508    440  83740    0    0  2712  4908 1237 1591  0  2 96  2
 1  0      0 6412904    408  84476    0    0  3208  4876 1170 1630  1  3 95  1
 0  0      0 6412964    380  83916    0    0  3024  6452 1320 1666  1  3 95  1
 0  0      0 6412880    396  83788    0    0  2692  4872  867 1357  1  2 96  1
 1  0      0 6412944    436  83824    0    0  2720  4904 1089 1471  0  2 96  1
 0  0      0 6413168    404  83936    0    0  2712  4864  918 1412  1  2 96  1
