procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  1      0 6491984   2172  52212    0    0  1070  5904  618  500  2  5 91  3
 0  0      0 6490304    368  48236    0    0  5044  2324 1853 1935  1  2 96  1
 0  0      0 6489772    368  48320    0    0  4152  1820 1414 1734  1  4 94  1
 1  0      0 6490268    368  48388    0    0  3516  1376 1069 1507  0  3 96  1
 0  0      0 6489268    388  49208    0    0  2732  1808 1215 1617  0  3 96  1
 0  0      0 6488332    380  49752    0    0  3564  1836 1236 1630  1  3 95  1
 1  0      0 6488464    380  50176    0    0  2684  1412 1000 1361  0  3 96  1
 0  0      0 6487976    372  50360    0    0  3528  1804 1223 1610  1  4 94  1
 0  0      0 6478676    392  58920    0    0  2672  1404 6813 1928  0  3 92  5
 0  0      0 6478712    376  59076    0    0  3544  1832 1242 1601  2  3 94  1
 0  0      0 6478016    388  59708    0    0  3520  1832 1268 1604  1  3 95  1
 0  0      0 6477876    380  59744    0    0  3532  1808 1250 1609  1  3 95  1
 0  0      0 6477744    404  60128    0    0  4488  1412 1435 1436  1  2 96  1
 1  0      0 6477868    380  59956    0    0  3688  1808 1267 1661  1  3 95  1
 1  0      0 6477256    420  60620    0    0  4832  1404 1451 1485  0  3 95  1
 0  0      0 6468912    384  68884    0    0  5020  1812 8019 1970  1  6 90  3
 1  0      0 6468940    368  68676    0    0  5016  1404 1444 1502  1  2 96  1
 0  0      0 6468912    392  69296    0    0  4780  1808 1549 1547  0  3 96  2
 0  0      0 6468168    384  69740    0    0  5320  1856 1642 1668  1  3 94  1
 0  0      0 6467944    388  70600    0    0  5336  1808 1585 1601  0  5 94  1
 2  0      0 6467720    412  70540    0    0  4488  1380 1413 1435  0  3 96  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 6467232    404  70916    0    0  4448  1380 1379 1414  1  1 97  1
 0  0      0 6466688    420  71340    0    0  4448  1404 1387 1479  1  3 95  1
 0  0      0 6466580    392  71780    0    0  5352  1808 1647 1647  1  3 94  2
 1  0      0 6465304    412  72704    0    0  5012  1412 1640 1590  1  3 95  1
 1  0      0 6449868    396  81084    0    0  4808  1804 4616 1807  1  5 91  3
 2  0      0 6455640    416  82132    0    0  5016  1404 5351 1901  1  3 94  2
 0  1      0 6455960    384  81840    0    0  4816  1832 1618 1815  0  3 94  2
