procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 6480780   2188  53376    0    0  1068  5777  615  495  2  4 91  3
 1  1      0 6480904    380  47724    0    0  4324  1888 1503 1540  0  3 96  1
 0  0      0 6480456    376  48292    0    0  3864  1740 1266 1595  1  3 96  0
 0  0      0 6479976    376  48392    0    0  3540  1800 1189 1590  1  4 95  0
 1  0      0 6479544    376  49184    0    0  4196  1804 1241 1726  1  3 96  0
 0  0      0 6479536    384  48900    0    0  3076  1804 1153 1535  1  3 96  0
 2  0      0 6478676    380  49840    0    0  4084  1816 1253 1690  2  3 94  0
 0  0      0 6478908    380  49400    0    0  3004  1804 1168 1786  1  3 95  1
 0  1      0 6478676    404  50032    0    0  2820  1360  962 1376  0  3 97  0
 0  0      0 6470180    384  58392    0    0  3428  1784 7476 1804  1  4 91  4
 0  0      0 6470048    396  58652    0    0  2684  1372  951 1319  1  1 97  1
 0  0      0 6461120    372  67304    0    0  3504  1804 7351 2942  1  4 91  4
 0  0      0 6460484    364  67736    0    0  3572  1812 1215 1629  1  1 96  2
 2  1      0 6460592    380  67980    0    0  3568  1780 1190 1686  0  3 96  0
 0  1      0 6460244    408  68460    0    0  3128  1388 1037 1415  1  2 96  1
 0  0      0 6459804    416  68320    0    0  3540  1804 1261 1516  1  3 96  1
 0  0      0 6459696    392  68852    0    0  3564  1804 1199 1620  0  3 95  1
 0  0      0 6459696    380  69008    0    0  3520  1780 1133 1492  1  2 95  1
 1  0      0 6459556    392  69276    0    0  2956  1376  965 1341  0  2 96  1
 0  0      0 6459352    372  69172    0    0  3256  1784 1319 1597  1  3 95  0
 0  0      0 6458944    396  69256    0    0  2696  1396  970 1347  1  2 96  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 6458728    416  69300    0    0  4512  1344 1554 1350  1  2 95  1
 0  0      0 6458860    384  69704    0    0  3556  1780 1168 1570  1  3 95  1
 0  0      0 6458480    372  69884    0    0  3552  1812 1161 1575  1  3 95  1
 0  0      0 6458760    416  69672    0    0  2868  1352 1013 1367  1  2 97  0
 1  0      0 6458760    396  69988    0    0  3004  1372 1019 1367  0  3 96  0
 2  0      0 6450112    364  78020    0    0  5048  1788 6467 1756  0  4 91  4
 0  0      0 6450224    416  78284    0    0  4496  1376 1420 1440  0  3 95  1
