date,mode,size,count,ss_span,fs,before_img_size,after_img_size,diff_img_size,mean_write_bw
2025-01-09_21-13-11,seq,8000k,100,200,ext3,176196,184208,8012,301635430.400000
2025-01-09_21-13-11,seq,16000k,100,200,ext3,176196,192216,16020,361116477.440000
2025-01-09_21-13-11,seq,32000k,100,200,ext3,176196,208232,32036,358739927.040000
2025-01-09_21-13-11,seq,64000k,100,200,ext3,176196,240264,64068,320895006.720000
