procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3937684   1816   7764    0    0   479   847   41   43  0  1 98  1
 0  1      0 3929988   1832   8400    0    0   164   484  197  208  0  0 82 17
 2  0      0 3934756    168   4672    0    0  6064  2296  888  925  1  4 83 13
 0  1      0 3934300    168   5156    0    0  5068  1804  799  837  1  5 92  2
 0  0      0 3934748    180   4460    0    0  5900  2732  971 1031  1  5 89  5
 0  1      0 3934200    180   5252    0    0  6160  2320  954 1042  1  5 90  4
 1  1      0 3934556    184   4608    0    0  5896  2760  962 1042  1  5 88  5
 0  0      0 3934656    188   4560    0    0  4408  1808  767  760  2  5 90  3
 0  0      0 3934548    200   4556    0    0  3300  1400  664  621  1  4 94  1
 0  0      0 3934740    188   4476    0    0  5504  2264  891  934  1  6 89  4
 1  0      0 3926440    184  12224    0    0  4304  1404 1196  822  1  6 88  5
 0  0      0 3926232    180  12732    0    0  4532  2300  820  816  1  6 90  3
 1  0      0 3925464    180  13356    0    0  6200  2296  934 1040  2  4 89  5
 1  0      0 3918528    180  20436    0    0  5936  1840 1293  936  1  8 87  4
 0  1      0 3917992    184  21056    0    0  4708  2296  837  861  2  3 89  6
 0  0      0 3918008    188  20984    0    0  5320  2260  897  923  1  6 87  5
 0  0      0 3917956    200  21004    0    0  3340  1404  644  617  1  4 93  3
 0  0      0 3917948    208  20912    0    0  4700  1804  773  791  1  4 91  3
 0  2      0 3918072    180  20848    0    0  4412  1808  783  778  1  5 90  3
 0  0      0 3918132    200  20972    0    0  3328  1412  670  631  0  3 93  3
 0  0      0 3918032    188  20904    0    0  3316  1404  652  619  0  4 93  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3918040    184  20940    0    0  4436  1816  815  818  1  5 90  4
 0  2      0 3918148    172  20920    0    0  4408  1796  753  766  1  5 89  4
 0  0      0 3917884    188  20936    0    0  3332  1440  667  640  0  3 94  2
 0  0      0 3917984    180  21040    0    0  4432  1804  756  779  0  5 91  4
