procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3053940   3096 133036    0    0   565  3343  126  128  1  3 94  2
 0  0      0 3022060   3112 156708    0    0     4 20040  647  598  2  8 89  1
 1  0      0 3010768   3112 164480    0    0     0 24000  859  497  3  8 89  0
 1  0      0 3009908   3112 164748    0    0     0 16000  639  518  2  6 92  0
 0  0      0 3013496   3112 164760    0    0     0  4048  613  507  3  8 89  0
 1  0      0 3014248   3120 164308    0    0     0 24096  638  515  2  6 91  0
 1  0      0 3002416   3132 175764    0    0     4 24012  616  503  2  7 89  2
 0  0      0 2997236   3132 181424    0    0     0 24000  665  557  1  5 93  0
 0  0      0 2997144   3132 180968    0    0     0 24000  630  498  1  6 93  0
 1  0      0 3006576   3132 171144    0    0     0 24000  593  462  2  7 91  0
 1  0      0 2995772   3140 179088    0    0     0 24032  622  534  2  5 92  0
 1  0      0 2993788   3148 180172    0    0     0 24012  608  533  2  6 92  0
 0  0      0 2997500   3148 181212    0    0     0 20000  593  531  2  7 91  0
 0  0      0 2997128   3148 181212    0    0     0 24000  602  519  1  6 93  0
 1  0      0 2998368   3148 180232    0    0     0 24000  568  483  2  7 90  0
 1  0      0 2996144   3156 177972    0    0     0 24032  609  533  3  6 91  0
 0  0      0 2997012   3164 181204    0    0     0 20012  594  535  2  6 91  0
 0  0      0 2988216   3164 189412    0    0     0 24000 1187  816  3  9 86  2
