procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3706976   2880  35020    0    0   565  2827  107  100  0  3 95  2
 0  0      0 3698484   2896  36024    0    0     4  4040  511  431  1  6 93  0
 0  0      0 3686184   2900  48204    0    0     0  4000  496  407  0  5 95  0
 2  0      0 3682952   2908  50236    0    0     0  7000  630  507  1  7 91  0
 0  0      0 3681580   2920  52152    0    0     0  6000  688  563  1  5 93  0
 0  0      0 3680456   2932  53204    0    0     0  6084  638  515  1  6 92  0
 1  0      0 3669912   2952  63280    0    0     4 13060  682  545  0  9 90  1
 0  0      0 3669020   2956  64396    0    0     0  6000  648  558  1  7 92  0
 3  1      0 3658984   2964  74568    0    0     0  7000  637  510  1  6 93  0
 0  0      0 3656620   2972  76620    0    0     0  6000  646  572  1  5 93  0
 0  0      0 3655380   2984  77588    0    0     0  6032  620  526  1  7 91  0
 0  0      0 3653536   3000  79620    0    0     0 15056  644  580  1  7 92  0
 0  0      0 3652684   3004  80588    0    0     0  6000  631  510  1  6 93  0
 0  0      0 3642012   3012  90812    0    0     0  7000  658  536  1  8 91  1
 0  0      0 3640012   3024  92808    0    0     0  6000  653  577  1  7 92  0
 0  0      0 3638516   3036  93872    0    0     0  6032  638  514  2  6 91  0
 0  0      0 3636788   3052  95664    0    0     0 14136  651  514  1  6 92  0
