procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3937888   2384   7952    0    0   429   554   27   30  0  1 99  1
 0  2      0 3935144    124   4384    0    0  2968  1044  661  661  1  3 83 14
 0  0      0 3934988    140   4420    0    0  1084   288  264  263  0  1 65 35
 0  0      0 3935012    140   4436    0    0  4384   944  696  728  1  4 93  2
 0  0      0 3935128    160   4340    0    0  3296   736  602  578  1  3 94  2
 0  0      0 3935096    168   4500    0    0  5464  1196  834  876  1  5 91  3
 0  1      0 3934648    176   4828    0    0  4804   992  738  758  2  3 92  3
 0  0      0 3935012    184   4456    0    0  3988   992  688  694  1  2 95  2
 0  0      0 3935012    188   4456    0    0  4416  1008  705  735  0  5 93  2
 0  0      0 3935012    172   4400    0    0  5480  1280  848  895  2  5 90  3
 0  1      0 3935516    164   3792    0    0  7688  1252  895 1017  0  6 90  4
 0  0      0 3934972    192   4440    0    0  5836  1532  894  966  2  4 92  3
 0  0      0 3935020    180   4392    0    0  5484  1232  828  882  2  5 90  3
 0  1      0 3935384    164   4132    0    0  4296   776  679  698  0  4 94  2
 0  0      0 3926688    176  12604    0    0  4512  1236 1272  959  1  7 88  4
 1  0      0 3926100    160  13072    0    0  4048   776  660  672  0  3 93  3
 0  1      0 3926588    196  12692    0    0  3704  1008  670  646  1  3 94  2
 0  0      0 3926588    188  12652    0    0  4416   988  703  741  1  4 92  3
 0  0      0 3926720    196  12564    0    0  3324   768  596  575  0  3 94  3
 0  0      0 3926580    188  12652    0    0  5504  1268  842  906  1  5 91  3
 0  0      0 3926464    192  12648    0    0  4416   980  711  725  1  3 92  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926464    196  12684    0    0  4412  1040  728  737  1  4 91  3
 0  0      0 3926604    184  12652    0    0  4412  1004  700  747  1  4 93  2
 0  0      0 3926480    184  12652    0    0  4408  1008  712  742  1  5 93  1
 1  0      0 3926728    184  12716    0    0  4520  1004  715  767  1  4 92  3
