procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  1      0 3936460   2520   8740    0    0   503   985   47   49  0  1 98  1
 0  0      0 3934516    136   4676    0    0  4812  2764  902  967  2  4 90  4
 1  0      0 3933864    156   5308    0    0  3956  1336  679  658  1  3 94  1
 1  0      0 3934748    164   4552    0    0  3756  1776  700  680  0  4 94  2
 0  0      0 3934920    164   4600    0    0  4380  1804  731  761  0  5 93  1
 1  0      0 3934936    168   4656    0    0  3332  1372  623  592  0  3 95  2
 0  0      0 3934896    152   4548    0    0  4392  1796  726  747  1  4 93  3
 0  0      0 3934772    152   4572    0    0  4396  1804  730  743  1  4 93  2
 0  1      0 3934532    208   4652    0    0  4528  1380  669  653  2  3 94  1
 0  0      0 3934740    188   4700    0    0  4392  1784  733  740  1  4 92  2
 1  0      0 3935220    168   4064    0    0  4164  1372  706  700  1  2 93  3
 0  0      0 3926184    192  12796    0    0  3564  1784 1103  685  0  7 88  4
 0  0      0 3926340    176  12720    0    0  4408  1812  741  755  1  4 92  2
 0  1      0 3926240    208  12708    0    0  2212   920  450  424  0  1 91  7
 0  0      0 3926084    204  12872    0    0  1132   460  269  265  0  2 78 20
 0  0      0 3926348    192  12976    0    0  4424  1776  734  752  1  4 93  2
 0  0      0 3926356    188  12848    0    0  4416  1808  728  755  1  5 93  1
 1  0      0 3926968    152  12088    0    0  4016  1372  673  686  1  4 93  1
 0  0      0 3918248    172  21072    0    0  4796  2240 1253  876  1  7 89  3
 0  0      0 3918272    168  20944    0    0  5484  2256  852  900  1  6 90  3
 1  0      0 3918612    160  20284    0    0  6192  2300  920 1019  1  5 90  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3918164    204  21056    0    0  3712  1800  679  669  1  4 94  2
 0  0      0 3918024    188  21024    0    0  4416  1776  739  761  1  4 93  2
 0  0      0 3918008    192  20980    0    0  4420  1812  779  777  1  4 92  4
 0  0      0 3918040    188  21008    0    0  3344  1372  631  590  1  3 95  2
 0  0      0 3918156    168  20976    0    0  4408  1780  725  749  1  3 93  3
 0  0      0 3918172    184  20884    0    0  4384  1804  729  749  1  3 93  2
