procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3674492   2952  43604    0    0   550  2970  110  101  0  3 95  2
 0  0      0 3640268   2980  69108    0    0  2216 16040 1161 1666  2  9 87  2
 0  0      0 3616196   2996  91872    0    0  7616 12000 2382 4200  1  8 77 14
 0  1      0 3608656   3008  95688    0    0  3688 12000 1404 2258  1  7 81 11
 0  0      0 3596588   3020 110944    0    0  4668 12000 1730 2789  1  7 83  8
 0  1      0 3586212   3040 116992    0    0  4356 12084 1546 2554  1  8 78 13
 0  1      0 3577160   3064 126556    0    0  5812 46756 1945 3322  1  6 81 11
 1  0      0 3570664   3076 135220    0    0  4288  8000 1550 2557  1  7 81 11
 0  0      0 3563720   3088 143188    0    0  7532 12000 2360 4181  1  8 79 12
 0  0      0 3553544   3100 152908    0    0  4008 12000 1481 2412  1  7 82 10
 0  0      0 3544600   3120 161312    0    0  6960 12032 2241 3908  0  9 79 11
 1  0      0 3527356   3148 174588    0    0  4124 50292 1634 2502  1  8 87  4
 0  1      0 3515824   3156 186304    0    0  4752  8000 2239 2981  0 11 73 16
 1  0      0 3508120   3172 193704    0    0  5104  8000 1709 2916  1  7 78 15
 1  0      0 3498772   3184 202388    0    0  5860 12000 1968 3340  1 10 81  9
 1  0      0 3491384   3204 213364    0    0  7432 12032 2408 4194  1  9 80 10
 0  0      0 3481424   3224 223324    0    0  3768 46896 1429 2294  0  9 82  9
 1  0      0 3473892   3232 227000    0    0  5028  8000 1631 2824  1  7 75 17
 1  0      0 3461096   3248 239100    0    0  4500 16000 1671 2710  1  8 85  6
 1  0      0 3449408   3264 250048    0    0  3180 12000 1283 2000  1  9 81  9
 1  1      0 3427952   3284 270864    0    0  1696 16032 1666 1774  2 10 81  8
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3417692   3308 281604    0    0  4576 52996 1649 2692  1  9 81 10
 0  1      0 3416536   3308 282492    0    0  1484  4000  654 1053  0  3 73 24
 1  0      0 3414576   3312 284736    0    0  1088     0  466  812  0  0 80 20
 0  0      0 3399740   3328 302548    0    0   144 16000  643  588  1  8 87  3
 1  0      0 3381512   3356 316040    0    0   956 16032  765  888  1  8 85  5
 0  0      0 3371868   3376 329716    0    0   116 54696  600  540  1  9 84  6
 1  0      0 3351276   3392 345636    0    0   200 20000  622  544  1  8 87  4
 1  0      0 3331048   3412 365272    0    0   104 16000  603  510  1  9 86  3
 1  0      0 3327884   3432 370336    0    0   168 16000  617  539  2  7 88  3
 0  1      0 3300820   3444 393240    0    0   172 16352  606  546  1  7 86  6
 0  0      0 3277636   3472 421508    0    0   100 87368 1266  940  1 12 75 12
