procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3937040   1772   8532    0    0   557  1330   62   64  0  1 97  2
 0  2      0 3928680   1792   9476    0    0   188   840  188  190  0  0 64 36
 0  1      0 3933784    148   5816    0    0  3300  2612  671  649  1  3 84 12
 0  0      0 3934256    164   4988    0    0  3672  3360  714  692  0  5 92  2
 0  0      0 3934288    204   5136    0    0  4472  2552  653  643  1  3 93  2
 0  0      0 3934320    192   4952    0    0  3328  2580  648  616  0  4 92  3
 0  0      0 3934040    184   5040    0    0  4396  3364  743  768  1  4 92  2
 0  0      0 3934040    192   5068    0    0  4408  3432  789  781  1  5 91  4
 0  0      0 3934312    196   4816    0    0  3332  2548  659  612  1  4 92  4
 0  0      0 3934164    184   5128    0    0  4416  3380  752  766  1  5 90  4
 0  0      0 3934140    200   4980    0    0  3316  2548  655  612  0  3 94  2
 0  0      0 3934064    196   4960    0    0  3324  2540  646  605  2  4 92  2
 1  0      0 3917836    196  21360    0    0  3328  2556 1756  721  0 11 85  4
 0  0      0 3917440    184  21604    0    0  4416  3428 1215  819  1  5 91  3
 0  0      0 3917524    208  21412    0    0  2204  1676  421  423  1  2 95  2
 0  0      0 3917400    208  21412    0    0     0     0   60   58  0  0 100  0
 0  0      0 3917408    208  21492    0    0     0     0   62   66  0  0 100  0
 0  0      0 3917432    208  21496    0    0     0     0   84   70  0  0 100  0
 0  0      0 3917432    208  21496    0    0     0     0   67   64  0  0 100  0
 0  0      0 3917416    196  21360    0    0  3376  2548  590  641  0  2 94  3
 0  0      0 3917376    176  21508    0    0  5492  4244  901  936  1  6 87  6
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3909248    176  29672    0    0  4432  3404 1420  857  1  9 84  6
 1  0      0 3910348    160  28392    0    0  6268  3432  829  909  1  5 89  5
 0  0      0 3909348    196  29544    0    0  3692  3404  710  687  0  5 91  3
 0  2      0 3909216    180  29664    0    0  4412  3324  743  757  0  7 88  4
 0  0      0 3909224    200  29448    0    0  3328  2620  702  632  0  3 94  3
 0  0      0 3909092    192  29544    0    0  4704  3376  762  783  1  5 90  4
 0  0      0 3909148    200  29372    0    0  3336  2548  653  615  0  4 93  2
 1  0      0 3908860    180  29412    0    0  4300  2572  760  752  0  6 92  2
 0  1      0 3909148    200  29536    0    0  3612  3404  680  684  1  4 91  3
 0  0      0 3909364    188  29560    0    0  4236  3368  741  741  1  5 90  3
 0  0      0 3909132    200  29440    0    0  3328  2584  648  614  1  4 93  2
 1  0      0 3909720    176  28832    0    0  4308  2556  720  737  0  6 90  4
 0  0      0 3909224    188  29476    0    0  3588  3404  740  695  1  5 91  3
