procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3935544   2404  10304    0    0   569  1431   67   68  0  1 97  2
 0  0      0 3934516    144   4980    0    0  2944  3492  694  705  0  3 94  3
 0  0      0 3934440    156   4948    0    0  4364  3340  739  740  1  4 93  1
 1  0      0 3934524    160   4384    0    0  4312  2524  691  708  1  5 93  1
 0  0      0 3934408    192   4872    0    0  3444  3336  649  635  1  3 94  1
 0  0      0 3934416    192   4892    0    0  3320  2556  611  586  1  4 93  2
 0  0      0 3934424    180   5072    0    0  4424  3352  721  742  0  5 94  1
 0  0      0 3934424    204   5084    0    0  4452  2560  644  622  0  3 94  2
 2  0      0 3935508    168   3864    0    0  4168  2524  685  690  1  5 93  1
 0  0      0 3918008    192  21348    0    0  3596  3380 1725  742  0 10 87  3
 1  0      0 3917280    192  21988    0    0  6088  4220  885  959  1  7 88  4
 0  0      0 3917736    188  21332    0    0  3840  3336  695  695  1  4 93  1
 0  0      0 3917752    192  21208    0    0  3320  2552  626  606  0  3 95  1
 0  0      0 3917652    180  21388    0    0  4412  3352  716  743  2  4 92  2
 0  0      0 3917728    204  21240    0    0  3324  2556  651  605  1  3 94  1
 0  0      0 3917472    188  21440    0    0  4420  3348  723  753  1  5 92  2
 0  0      0 3917736    184  21304    0    0  3308  2560  818  619  0  5 89  6
 0  0      0 3917720    176  21264    0    0  4416  3344  854  758  1  8 90  2
 0  0      0 3917612    188  21364    0    0  3312  2548  656  607  0  4 94  1
 0  0      0 3917464    188  21352    0    0  4408  3348  731  741  1  6 91  2
 0  1      0 3916868    192  21992    0    0  4020  2548  655  669  1  4 93  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3916992    192  21912    0    0  4388  3380  733  744  1  5 93  1
 0  0      0 3917612    188  21444    0    0  3720  3372  712  672  0  5 93  2
 0  0      0 3917612    172  21324    0    0  4404  3352  720  745  1  5 92  2
 0  0      0 3917612    192  21444    0    0  3316  2560  736  668  1  5 92  1
 0  0      0 3917480    188  21348    0    0  4440  3352  731  752  1  3 94  2
 1  0      0 3917472    180  21556    0    0  3456  2544  623  613  1  3 94  2
 0  2      0 3917456    172  21480    0    0  5340  4152  842  880  0  5 89  6
