procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3868276   2816  21648    0    0   582  2653  105   98  0  3 95  2
 1  0      0 3856248   2844  25916    0    0     4  3040  543  470  2  6 92  0
 0  0      0 3840592   2864  40848    0    0    56  4000  534  470  0  6 93  0
 1  1      0 3825100   2892  56168    0    0     0  7000  632  575  0  7 93  0
 0  0      0 3818360   2920  62068    0    0     0  6000  701  623  1  7 92  0
 0  0      0 3812260   2952  68072    0    0     0  6084  637  581  0  6 93  0
 0  0      0 3797956   2988  82176    0    0    20 33092  702  608  1  6 92  1
 0  0      0 3791640   3016  88256    0    0     0  6000  645  565  1  9 90  0
 2  0      0 3796444   3040  83156    0    0     0  6000  608  509  1  8 90  0
 0  0      0 3778836   3064 100256    0    0     0  6000  611  543  1  7 92  0
 0  0      0 3772396   3100 106256    0    0     0  6032  655  636  1  6 93  0
 0  0      0 3766792   3132 112224    0    0    36 36144  665  597  1  8 90  1
 1  0      0 3760476   3156 117780    0    0     0  6000  607  490  0  8 91  0
 1  0      0 3765708   3184 113124    0    0     0  6000  657  590  0  6 93  0
 0  0      0 3749020   3204 129192    0    0     0  5000  621  521  1  8 91  0
 0  0      0 3742564   3240 135292    0    0     0  6032  637  573  2  8 89  0
 0  0      0 3736828   3272 141064    0    0    56 36112  644  593  1  5 93  0
 0  0      0 3730604   3296 147144    0    0     0  6000  612  556  1  7 92  0
