procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3937040   2376   7900    0    0   456   707   34   37  0  1 98  1
 0  2      0 3929008   2524   8360    0    0   316   252  215  264  0  1 50 49
 1  0      0 3935328    120   3816    0    0  3300   832  617  606  0  2 93  4
 0  0      0 3934840    128   4448    0    0  5804  1420  834  899  1  5 89  5
 0  0      0 3935104    136   4428    0    0  4396   956  701  717  1  4 91  4
 0  0      0 3934840    160   4504    0    0  3296   736  604  578  1  2 95  2
 0  0      0 3934980    148   4412    0    0  4376   940  691  711  1  4 93  3
 2  0      0 3935112    172   4440    0    0  3316   748  613  582  1  3 95  1
 0  0      0 3934996    160   4224    0    0  4400   944  687  713  2  3 93  3
 0  0      0 3934996    160   4432    0    0  4396   956  687  712  1  3 93  3
 0  0      0 3934988    156   4312    0    0  4392   972  719  731  2  3 92  4
 0  0      0 3934864    156   4420    0    0  5480  1180  804  858  1  4 89  5
 0  0      0 3934872    180   4500    0    0  3300   752  607  579  1  4 94  2
 0  0      0 3934996    164   4456    0    0  4404   940  677  707  0  4 92  4
 0  0      0 3934988    180   4456    0    0  3300   736  600  576  1  2 94  3
 0  1      0 3934996    160   4316    0    0  4348   716  676  687  1  4 93  3
 0  0      0 3934980    172   4436    0    0  5496  1420  823  893  2  4 90  5
 0  2      0 3934988    164   4312    0    0  4400   932  686  697  1  3 93  4
 0  0      0 3934996    188   4148    0    0  3300   772  603  575  1  3 93  4
 0  2      0 3926580    164  12628    0    0  5480  1156 1499  911  1  8 87  5
 1  0      0 3926688    164  12664    0    0  4392   956  692  712  1  4 92  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926812    188  12348    0    0  3308   744  594  575  1  3 92  4
 0  0      0 3926688    188  12508    0    0  3316   732  593  574  1  3 94  2
 0  0      0 3926680    168  12608    0    0  4392   960  676  703  0  4 92  4
 0  0      0 3926804    172  12568    0    0  5456  1196  781  857  2  5 89  4
 0  1      0 3926688    168  13020    0    0  4812   972  721  748  1  3 91  4
 0  0      0 3926812    168  12352    0    0  3956   940  657  671  1  2 93  3
