procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3931544   2380  13128    0    0   631  1918   87   85  0  2 96  2
 1  0      0 3933444    144   5580    0    0  2932  6556  709  706  0  6 92  2
 0  0      0 3933484    164   5808    0    0  3300  4852  616  589  1  4 93  2
 1  0      0 3933516    172   5712    0    0  3308  4864  631  594  1  4 94  1
 0  0      0 3933268    164   5504    0    0  4416  6448  702  724  0  5 92  3
 1  0      0 3932812    164   4668    0    0  4272  4864  676  700  0  5 92  2
 0  0      0 3924860    196  13840    0    0  3444  6448 1138  680  0  6 90  3
 0  1      0 3916684    180  22080    0    0  4500  6512 1173  809  1  7 90  2
 0  0      0 3916800    188  22132    0    0  4340  6476  697  718  1  5 92  2
 0  0      0 3916832    192  22100    0    0  3328  4888  603  582  1  4 93  2
 0  0      0 3916832    172  22148    0    0  4424  6488  757  761  0  6 92  2
 0  1      0 3916560    172  22008    0    0  5488  8092  819  883  1  6 90  3
 0  0      0 3916900    172  21916    0    0  5488  8136  902  937  1  7 89  3
 0  1      0 3916676    204  22248    0    0  2204  3244  368  384  0  3 79 18
 0  1      0 3916204    172  22740    0    0  5176  6480  712  828  0  6 82 12
 0  0      0 3916784    172  21912    0    0  6968 11340  979 1124  1  9 87  3
 0  1      0 3916792    176  22124    0    0  6888  8132  928  981  0  7 89  3
 0  0      0 3916816    180  21944    0    0  7432 11336 1157 1195  0 10 86  4
 0  0      0 3916824    204  22108    0    0  3332  4864  603  587  1  4 91  5
 0  0      0 3916660    204  22108    0    0  3320  4896  623  597  0  5 94  1
 1  0      0 3915800    176  21688    0    0  4296  4864  690  701  1  4 93  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3916644    176  21928    0    0  5628  9740 1053  960  2  7 88  3
 0  0      0 3916824    180  22092    0    0  6564  9740  934 1031  2  9 87  2
 1  0      0 3915420    168  22008    0    0  4284  4876  688  697  0  6 91  2
 0  0      0 3916808    196  21940    0    0  3444  6456  638  619  0  5 93  2
