procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3938380   1100   7848    0    0   175  1125   26   15  0  6 94  1
 0  0      0 3935092    132   4316    0    0  4040  1308  795  839  0  4 93  2
 1  0      0 3935488    116   3776    0    0  5108   972  743  801  1  3 93  2
 0  2      0 3935008    160   4480    0    0  2564   676  446  442  1  3 83 13
 0  0      0 3934984    144   4456    0    0  3648   760  530  599  1  2 60 38
 1  1      0 3934868    128   4368    0    0  4408   956  694  733  0  2 93  4
 0  0      0 3934852    136   4264    0    0  6572  1436  881  991  1  4 89  6
 0  1      0 3934000    152   5104    0    0  5088   976  739  797  1  4 92  4
 0  0      0 3934860    144   4380    0    0  3732   940  653  637  1  3 94  3
 0  0      0 3934860    152   4468    0    0  4404   956  682  704  1  3 92  4
 0  0      0 3934868    152   4432    0    0  4404   956  685  712  1  3 92  4
 0  0      0 3934868    152   4436    0    0  4404   976  685  709  1  3 91  5
 0  0      0 3934852    152   4428    0    0  4404   956  683  711  1  3 92  4
 0  0      0 3934744    156   4428    0    0  4408   956  679  704  1  3 94  3
 0  0      0 3934736    156   4208    0    0  5480  1216  781  857  0  4 92  3
 0  0      0 3934860    152   4304    0    0  5508  1196  783  851  1  4 91  4
 2  0      0 3934744    164   4316    0    0  4404   968  688  706  1  3 92  4
 0  0      0 3926684    160  12608    0    0  4408   940 1572  770  1  9 88  3
 1  0      0 3927180    140  12016    0    0  5116   976  744  796  1  4 91  4
 0  0      0 3927056    164  12612    0    0  3700   956  635  625  1  3 93  3
 0  0      0 3926792    152  12624    0    0  4404   940  682  705  1  4 92  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926668    152  12628    0    0  4404   976  684  709  1  3 92  5
 0  0      0 3926808    156  12548    0    0  5468  1196  801  854  1  4 90  5
 0  0      0 3926800    172  12532    0    0  4436   972  693  725  1  2 94  4
