procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3932712   1096  13220    0    0   314  1715   53   41  0  6 93  1
 0  1      0 3933332    156   6064    0    0  3520  6568  761  773  2  3 93  2
 0  0      0 3933572    140   5672    0    0  4136  6432  671  685  1  4 94  1
 0  1      0 3933572    136   5712    0    0  4424  6444  697  710  0  4 94  1
 0  0      0 3933564    156   5684    0    0  3320  4840  600  581  0  3 95  2
 0  0      0 3925156    148  13944    0    0  5492  8060 1279  980  1  6 88  5
 0  1      0 3916980    168  22080    0    0  4476  6464 1186  783  1  6 89  4
 0  0      0 3908556    168  30220    0    0  5460  8040 1230  885  0  7 89  4
 0  0      0 3908672    168  30264    0    0  6564  9664  890 1002  1  6 90  3
 0  0      0 3908548    168  30396    0    0  5500  8064  845  880  1  5 90  3
 0  0      0 3908664    168  30172    0    0  6560  9676  878  995  1  5 90  4
 0  0      0 3908796    168  30292    0    0  5476  8068 1002  868  1  6 90  3
 0  0      0 3908672    168  30280    0    0  4392  6444  702  715  0  5 92  2
 0  0      0 3908556    168  30372    0    0  5476  8076  961  861  1  5 90  4
 0  0      0 3908680    172  30372    0    0  6584  9660  899 1008  1  5 91  4
 0  0      0 3908796    172  30388    0    0  5472  8064  833  867  0  5 90  4
 1  0      0 3908804    168  30376    0    0  4400  6460  723  725  1  4 93  2
 0  2      0 3908556    196  30444    0    0  2208  3176  361  366  1  2 67 31
 0  0      0 3908556    196  30304    0    0  2260  3260  374  422  0  1 63 36
 0  0      0 3908680    168  30400    0    0  5580  8060  818  893  1  4 86  8
 0  0      0 3908540    164  30216    0    0  5488  8052  833  870  1  6 86  8
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3908680    164  30408    0    0  5492  8064  962  868  0  7 86  7
 1  0      0 3908564    184  30364    0    0  3364  4848  601  582  1  2 93  4
