procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3932752   1096  13384    0    0   294  1611   49   37  0  6 93  1
 0  0      0 3933448    140   5624    0    0  5144  9796  933  988  2  5 91  2
 1  1      0 3925096    152  13852    0    0  5508  8100 1140  939  2  5 88  6
 0  0      0 3925032    148  13972    0    0  5516  8140 1058  937  0  6 90  4
 0  0      0 3925032    160  14024    0    0  5516  8128  860  924  2  4 91  3
 0  0      0 3924956    160  13948    0    0  5564  6504  818  790  2  5 91  2
 1  0      0 3926940    148  12140    0    0  4172  4900  693  708  1  4 93  2
 0  0      0 3924956    176  14052    0    0  4672  8132  803  820  1  5 92  2
 0  0      0 3916756    188  22224    0    0  4416  6516 1423  799  1  6 88  5
 0  0      0 3908712    176  30432    0    0  4416  6468 1275  786  0  8 90  2
 1  0      0 3910564    156  28748    0    0  5396  6540  809  858  1  5 91  3
 1  0      0 3908496    184  30396    0    0  3440  6468  675  633  0  5 92  2
 1  0      0 3908704    168  30364    0    0  5500  8132  884  915  1  5 91  4
 0  0      0 3910432    152  28452    0    0  5136  6532  997  855  1  5 92  2
 0  1      0 3908564    172  30356    0    0   368  1564  207  147  0  1 84 15
 0  0      0 3908680    212  30324    0    0  2204  3288  393  418  1  3 85 12
 0  0      0 3908524    180  30412    0    0  3396  4896  642  630  0  3 95  1
 0  0      0 3908424    184  30352    0    0  5524  8104  892  934  1  6 91  2
 0  0      0 3908556    184  30380    0    0  3344  4896  628  598  0  3 95  2
 0  0      0 3908480    168  30284    0    0  4424  6476  785  770  0  5 92  3
 0  0      0 3908516    176  30404    0    0  5524  8128  910  930  0  4 91  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3908340    184  30460    0    0  4432  6548  747  766  1  4 93  2
 1  0      0 3910464    148  28580    0    0  5120  6484  794  832  1  5 91  3
 0  1      0 3908168    172  30972    0    0  5360  8136  930  903  1  4 91  4
 0  0      0 3908276    180  30344    0    0  4928  8132  839  876  0  5 91  4
