procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3936264   1060  10276    0    0   273  1513   45   33  0  6 93  1
 0  0      0 3934564    124   4932    0    0  2972  3432  685  672  0  3 94  3
 0  2      0 3934472    112   4960    0    0  1080   784  223  214  1  0 56 43
 0  0      0 3934332    132   5024    0    0  3292  2516  568  574  0  2 77 21
 0  0      0 3934332    156   4960    0    0  3312  2508  592  559  1  3 93  4
 0  0      0 3934332    136   5064    0    0  4396  3284  688  703  1  3 92  4
 0  0      0 3934324    156   4896    0    0  3304  2504  600  575  0  3 94  3
 0  0      0 3934332    140   4920    0    0  4396  3292  685  704  1  4 92  3
 0  0      0 3934332    156   4888    0    0  3316  2500  606  580  0  2 93  5
 0  0      0 3934332    144   4920    0    0  4404  3304  679  710  1  3 92  4
 0  0      0 3934200    172   4880    0    0  3308  2504  605  576  1  2 94  3
 1  0      0 3925908    160  13452    0    0  4648  3300 1380  765  1 10 85  5
 0  1      0 3925620    172  13492    0    0  6608  4976  895 1011  2  5 88  6
 0  0      0 3926000    168  12976    0    0  5220  4132  781  832  1  4 89  6
 0  0      0 3917816    168  21100    0    0  4392  3296 1175  740  1  4 90  4
 0  0      0 3917940    168  21268    0    0  4408  3320  705  718  1  4 90  5
 0  0      0 3917816    172  21160    0    0  4408  3316  679  711  0  4 93  3
 1  0      0 3918800    156  20132    0    0  4044  2492  648  661  0  4 93  3
 0  0      0 3917692    188  21304    0    0  3680  3296  640  621  2  3 92  4
 0  0      0 3917676    168  21288    0    0  4408  3332  737  738  0  4 92  3
 0  0      0 3917568    172  21304    0    0  4380  3296  692  708  0  4 91  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3917428    168  21448    0    0  5496  4108  825  877  1  4 88  6
 0  0      0 3917568    172  21444    0    0  5488  4172  811  863  1  5 89  5
 0  0      0 3917552    148  21392    0    0  4408  3308  676  706  1  2 93  4
 0  0      0 3917560    144  21440    0    0  5476  4144  804  863  0  5 89  6
 1  0      0 3917436    168  21412    0    0  3484  2504  777  603  1  3 93  3
