procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 3936728    468  10036    0    0   283  1558   47   35  0  6 93  1
 0  0      0 3933192    152   5720    0    0  4084  6636  793  791  1  4 93  3
 0  0      0 3933168    176   5848    0    0  4396  6496  761  766  1  4 93  2
 0  0      0 3933012    192   5820    0    0  3340  4920  646  617  1  2 94  2
 0  0      0 3933136    184   5764    0    0  4452  6504  762  788  1  3 93  2
 1  0      0 3935144    156   3888    0    0  4176  4916  719  729  0  4 93  2
 0  0      0 3924936    188  14052    0    0  3568  6536 1143  703  1  4 93  2
 0  0      0 3916660    180  22060    0    0  5528  8124 1859 1167  0  9 86  5
 0  0      0 3916552    176  22028    0    0  4428  6536  757  778  1  4 92  2
 0  0      0 3916620    176  22224    0    0  3348  4916  650  626  0  5 93  2
 0  0      0 3916480    168  22052    0    0  5532  8140  929  929  1  7 90  2
 1  1      0 3916488    168  22480    0    0  4704  6552  842  810  1  4 93  2
 1  0      0 3916644    172  22144    0    0  5248  8136  876  899  1  6 90  4
 2  0      0 3916652    160  22040    0    0  4420  4920  783  764  1  5 91  2
 0  0      0 3916436    208  22116    0    0  4472  6532  673  664  0  3 95  1
 0  0      0 3916676    200  22156    0    0  3348  4864  619  622  1  3 89  7
 1  0      0 3916768    172  22072    0    0  4436  6532  932  777  2  6 90  3
 0  0      0 3916768    184  21992    0    0  5500  8156  954  946  2  6 89  3
 1  1      0 3916520    176  22228    0    0  5604  8196  948  967  1  6 90  3
 0  0      0 3916628    180  22100    0    0  5412  8128  887  919  1  7 89  3
 0  0      0 3916452    200  22152    0    0  3664  4936  663  630  1  3 94  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3916504    184  22016    0    0  4456  6496  804  780  2  4 92  3
 0  0      0 3916296    204  22160    0    0  3372  4932  836  639  1  4 93  3
 0  0      0 3916544    172  22156    0    0  4452  6488  770  781  1  4 93  2
 0  0      0 3908212    196  30332    0    0  3364  4900 1156  785  1  7 88  4
 1  1      0 3907708    192  30900    0    0  3952  4916  672  683  1  3 94  1
