procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 3928084   1212   9248    0    0   214  1273   34   22  0  6 93  1
 0  1      0 3933824    136   5128    0    0  5368  2432  886  958  1  4 91  4
 0  0      0 3934508    132   4528    0    0  5932  2616  867  942  1  4 91  3
 0  0      0 3934720    144   4600    0    0  6572  2640  922 1026  1  3 90  5
 0  0      0 3934472    140   4520    0    0  5480  2248  829  897  0  5 92  3
 1  0      0 3935208    152   3928    0    0  6276  1784  786  844  0  5 92  3
 1  0      0 3934860    172   4100    0    0  6852  2692  957 1084  1  4 90  5
 1  1      0 3934248    172   4664    0    0  5664  2680  874  940  2  4 91  3
 0  0      0 3934464    176   4676    0    0  5516  2224  816  873  1  4 93  2
 0  0      0 3934472    176   4660    0    0  4444  1788  710  743  1  4 93  2
 0  0      0 3934456    164   4468    0    0  4420  1808  704  748  1  3 94  2
 0  0      0 3934504    164   4480    0    0  4408  1772  709  730  1  3 94  2
 0  0      0 3934496    168   4580    0    0  4444  1788  697  735  1  4 94  2
 1  1      0 3925600    176  13412    0    0  5044  1820 1410  846  0  8 87  5
 1  0      0 3926072    172  12744    0    0  7088  3108  990 1130  2  6 88  4
 1  0      0 3926288    172  12568    0    0  4448  1804  709  741  0  1 96  2
 0  1      0 3926080    172  12844    0    0  1072   460  243  230  0  1 77 22
 1  0      0 3926808    164  12424    0    0  5392  1788  726  856  2  4 85  9
 0  0      0 3926272    172  12708    0    0  5640  2676  837  906  1  5 91  3
 0  2      0 3926280    168  12716    0    0  4424  1760  702  721  0  4 93  3
 0  0      0 3917972    200  20904    0    0  3324  1364 1118  672  1  5 91  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3918112    176  21040    0    0  6580  2708  898 1029  2  5 88  6
