procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  1      0 3937760   1192   7900    0    0   161  1077   24   12  0  6 94  1
 0  1      0 3929960   1220   8204    0    0   176   288  171  191  0  1 47 52
 1  0      0 3935000    132   4412    0    0  3672  1024  682  678  0  2 94  3
 1  0      0 3934396    156   5168    0    0  4028   736  632  633  1  2 94  3
 0  0      0 3934884    152   4488    0    0  4728  1212  770  789  0  4 93  3
 0  0      0 3934876    156   4216    0    0  5448  1188  789  848  1  4 93  2
 0  0      0 3934628    172   4508    0    0  3296   752  622  572  0  3 94  2
 0  0      0 3934760    168   4380    0    0  4412   992  704  716  1  3 94  2
 1  0      0 3934628    164   4396    0    0  4356   772  691  696  2  3 94  2
 0  0      0 3934636    176   4284    0    0  3356  1004  611  586  0  3 95  1
 0  0      0 3934760    164   4480    0    0  4420   984  701  727  0  3 94  2
 1  0      0 3934024    180   5028    0    0  3932   780  640  647  0  3 95  1
 0  0      0 3934800    180   4328    0    0  5088  1020  690  699  0  3 94  2
 0  0      0 3934816    180   4344    0    0  4444   984  724  745  0  4 93  2
 0  0      0 3934808    176   4400    0    0  5528  1256  822  893  1  5 90  4
 0  0      0 3934676    188   4460    0    0  5524  1260  850  910  1  4 91  4
 1  0      0 3926268    180  12548    0    0  6628  1508 1200 1054  1  7 87  5
 0  0      0 3926468    200  12644    0    0  3344   764 1030  619  1  4 93  1
 0  0      0 3926500    176  12584    0    0  4424  1008  712  734  1  3 93  2
 1  0      0 3926996    160  12012    0    0  4040   780  674  680  1  3 94  3
 0  0      0 3926376    204  12668    0    0  3716   976  655  638  1  2 95  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926376    188  12672    0    0  4432  1008  709  742  1  3 94  2
 1  0      0 3926376    188  12524    0    0  4316   768  688  703  1  4 93  2
 0  0      0 3926632    196  12648    0    0  3448  1012  627  604  1  2 94  3
 0  0      0 3926632    180  12596    0    0  4436   988  714  734  1  4 93  2
 0  1      0 3926492    172  12500    0    0  4412   776  700  709  0  3 94  2
 0  0      0 3926508    196  12612    0    0  3352  1004  637  622  1  2 95  2
