procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 3937652   1092   8800    0    0   201  1224   31   20  0  6 93  1
 2  1      0 3934108    144   5240    0    0  3672  1872  738  754  1  3 93  3
 1  0      0 3934612    164   4584    0    0  4764  2176  810  810  2  3 92  3
 0  0      0 3934868    188   4500    0    0  3320  1364  625  598  1  2 96  1
 0  0      0 3934612    172   4596    0    0  6588  2684  953 1066  2  4 91  3
 0  0      0 3934736    188   4652    0    0  6672  2272  884  939  2  4 91  4
 0  0      0 3934612    192   4604    0    0  6612  2704  944 1061  1  5 90  4
 0  0      0 3934744    184   4472    0    0  3328  1384  626  591  1  1 96  1
 0  0      0 3934604    168   4452    0    0  4404  1780  717  743  1  4 93  2
 0  1      0 3934612    192   4500    0    0  2204   920  431  413  1  2 85 13
 0  0      0 3934736    196   4544    0    0  2264   884  384  428  0  2 82 16
 1  1      0 3934504    176   4944    0    0  4760  1828  796  812  1  5 91  2
 0  0      0 3926304    188  12884    0    0  5240  2236 1340 1039  2  8 87  4
 1  0      0 3918128    208  21152    0    0  4728  1804 1185  805  1  6 91  2
 0  0      0 3918228    180  21064    0    0  4360  1808 1376  762  1  7 90  1
 0  0      0 3918484    188  20964    0    0  3328  1372  621  604  1  2 95  3
 1  0      0 3918600    172  20456    0    0  6488  2264  928 1028  1  5 90  4
 1  1      0 3917624    184  21520    0    0  6212  2712  923 1005  1  5 90  4
 0  0      0 3918104    184  21060    0    0  6040  2692  943 1024  1  6 90  4
 0  0      0 3918004    184  21060    0    0  4408  1832  733  779  1  3 93  2
 0  0      0 3918012    184  21136    0    0  6620  2712  944 1074  1  4 91  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3918196    172  20896    0    0  5496  2224  832  883  1  4 92  3
 0  0      0 3918096    196  20956    0    0  3320  1388  648  609  1  3 94  2
 0  0      0 3918096    176  20952    0    0  5520  2220 1045  911  1  6 90  3
