procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3932924   1096  13368    0    0   304  1665   51   39  0  6 93  1
 0  0      0 3933240    148   5752    0    0  4016  8168  792  804  1  4 93  2
 0  0      0 3933240    156   5676    0    0  3332  4848  615  589  1  2 95  2
 1  0      0 3935256    124   3852    0    0  4068  4872  674  686  1  3 94  3
 0  0      0 3933380    152   5832    0    0  3692  6444  669  655  1  2 95  2
 0  0      0 3925080    148  13964    0    0  5512  8076 1506  972  1  7 88  4
 0  0      0 3916764    160  22056    0    0  4432  6484 1420  794  1  9 86  4
 0  0      0 3916516    180  22032    0    0  5528  8124  847  929  1  4 91  4
 0  0      0 3916524    168  22228    0    0  4444  6484  736  755  1  5 92  2
 0  0      0 3908216    192  30404    0    0  5588  6500 1210  831  1  5 91  3
 0  1      0 3908224    196  30560    0    0  3500  4888  625  618  1  2 95  2
 0  0      0 3900388    188  38628    0    0  5364  8088 1522  937  1  8 88  4
 0  0      0 3900272    192  38508    0    0  5508  8140  890  918  0  7 90  3
 1  0      0 3900504    160  38292    0    0  4064  4868  714  693  0  4 93  2
 0  0      0 3900024    196  38584    0    0  3692  6452  676  638  1  4 94  1
 0  0      0 3900296    196  38600    0    0  3344  4884  598  574  1  3 95  2
 0  0      0 3900116    180  38520    0    0  5508  8092  880  899  1  6 90  2
 0  0      0 3900280    192  38424    0    0  3336  4864  600  575  0  3 95  2
 0  2      0 3900156    168  38608    0    0  4400  6468  701  720  1  3 94  2
 0  1      0 3900016    216  38508    0    0  2188  3300  522  450  1  3 94  3
 0  1      0 3899884    232  38864    0    0   312     0   90  109  0  0 74 26
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3900224    184  38564    0    0  7444 11328 1071 1184  1  8 86  6
 0  1      0 3899512    208  39196    0    0  4008  4900  652  652  1  3 94  2
 0  0      0 3900148    176  38660    0    0  4808  8084  827  831  2  4 92  2
 0  0      0 3900280    200  38544    0    0  3340  4872  649  580  1  3 94  2
 2  0      0 3902272    156  36728    0    0  4060  4904  654  675  1  4 94  2
 0  0      0 3900132    196  38544    0    0  3692  6456  651  632  0  3 95  1
