procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 5422012  27884 1048100    0    0  1033  7119  636  303  1  4 92  3
 0  0      0 5393508  27900 1067568    0    0   128 24040 1073  799  1  5 92  1
 0  0      0 5372608  27904 1087664    0    0   128 24000 8988  716  1  8 90  1
 0  0      0 5364680  27912 1095596    0    0   256 20000  999  735  0  7 92  1
 0  0      0 5360564  27928 1099704    0    0   128 24080 1073  644  1  6 92  0
 0  0      0 5352488  27936 1107644    0    0   256 24000 1071  725  1  7 90  1
 0  0      0 5348264  27952 1111452    0    0   132 24056 1043  663  0  8 92  0
 1  0      0 5340236  27960 1119252    0    0   256 24000 1065  727  1  7 91  1
 1  0      0 5335756  27964 1123504    0    0   128 24000 1025  596  0  7 92  0
 1  0      0 5326728  27980 1128876    0    0   256 24036 1108  707  1  7 91  1
 0  0      0 5323604  27984 1135340    0    0   128 20000  943  648  0  6 93  0
 1  0      0 5312220  27996 1145556    0    0  4000 24056 6118 2659  0  7 90  3
 0  0      0 5304756  28004 1153656    0    0   256 24000 1072  721  1  7 91  0
 0  0      0 5300880  28008 1157704    0    0   128 24000 1040  654  0  7 92  0
 0  0      0 5292480  28024 1165532    0    0   304 24036 1111  761  0  8 91  1
 2  0      0 5299788  28032 1158168    0    0   128 24000  998  623  1  7 92  0
 1  0      0 5269768  28048 1185664    0    0   256 20064 10659 1984  1  8 87  4
 0  0      0 5267916  28052 1189284    0    0   128 24000 1010  655  1  6 92  0
