procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 6034060  27832 1012984    0    0  1206  6531  594  299  1  3 92  3
 1  0      0 5985724  27864 1051800    0    0   512 20040 4777  971  1  9 89  2
 0  0      0 5966240  27884 1071236    0    0   640 20000 1170  898  0  8 90  1
 0  0      0 5946292  27904 1091048    0    0   640 20000 1152  888  0  7 91  2
 1  0      0 5919624  27928 1112960    0    0   768 24080 1289  972  0  9 89  1
 0  0      0 5901324  27952 1134164    0    0   640 20000 1167  959  1  8 90  2
 1  0      0 5874980  27984 1160060    0    0  3660 20136 5193 2429  0  8 87  5
 0  0      0 5854316  28004 1179372    0    0   640 20000 1182  886  1  7 90  2
 0  0      0 5834296  28028 1198988    0    0   640 20000 1141  877  0  7 91  1
 1  0      0 5808192  28052 1220344    0    0   768 24036 1237  963  1  8 90  2
 0  0      0 5786204  28072 1242324    0    0   640 20000 1164  884  0  8 90  1
 0  0      0 5761060  28104 1269920    0    0   644 20136 10822 2317  1  9 85  5
 0  0      0 5740924  28124 1289544    0    0   640 20000 1166  886  0  9 88  2
 1  0      0 5722020  28144 1308052    0    0   640 20000 1162  966  1  8 89  2
 0  0      0 5700652  28172 1328348    0    0   640 20036 1177  926  0  8 89  2
 0  0      0 5680748  28192 1347724    0    0   640 20000 1147  877  1  8 88  2
 1  0      0 5669764  28220 1358624    0    0  4284 20140 2113 2714  0  8 88  3
 0  0      0 5653628  28244 1374388    0    0   640 20000 1165  844  1  8 89  3
 0  0      0 5622424  28264 1404664    0    0   640 20000 1186  932  1  7 89  2
 0  0      0 5602156  28292 1424404    0    0   640 20036 1133  892  0  8 90  2
