procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  1      0 6312816   4300  58264    0    0   956  5791  596  279  1  3 94  3
 1  0      0 6317648    384  49572    0    0  4016  6616 1350 1039  0  2 97  1
 1  0      0 6316536    368  50344    0    0  4144  6464 1114 1134  0  3 96  1
 1  0      0 6315792    360  49372    0    0  3456  4888  893  923  0  2 97  2
 1  1      0 6307236    400  59440    0    0  2872  6480 2656  949  0  2 96  2
 1  0      0 6307052    396  59668    0    0  2636  4876 7682 1162  0  2 94  4
 1  0      0 6306720    392  59836    0    0  2636  4908  841  813  0  2 97  1
 1  0      0 6306348    372  59900    0    0  3504  6476  991 1013  0  2 96  2
 1  0      0 6306108    388  60020    0    0  3512  6508 1323 1186  1  2 97  1
 0  1      0 6308356    364  58168    0    0  3212  4904  868  929  0  1 97  2
 0  2      0 6297396    372  68276    0    0  3788  8064 8402 1610  0  4 91  5
 1  0      0 6297280    384  68596    0    0  2684  4944  873  842  0  1 97  2
 1  0      0 6297536    372  68548    0    0  3472  6476 1139 1084  0  2 96  2
 1  0      0 6297320    396  68796    0    0  2672  4904  854  822  0  2 97  1
 1  0      0 6297856    396  68740    0    0  3944  6480 1293 1145  0  1 95  3
 1  0      0 6297228    380  68896    0    0  3484  6500  988 1057  0  2 96  2
 0  0      0 6297124    392  69072    0    0  2688  4880 1031  941  0  1 97  2
 1  0      0 6296840    392  69260    0    0  2688  4880  841  842  1  1 97  1
 2  0      0 6296948    384  69176    0    0  3472  6492  990 1030  0  2 97  2
 0  0      0 6296832    380  69120    0    0  2672  4880 1052  917  0  1 97  2
 1  0      0 6296608    372  69052    0    0  3564  6504 1018 1076  0  2 96  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 6296828    400  69608    0    0  4504  4900 1859 1031  0  2 97  1
 0  0      0 6296824    384  69408    0    0  3516  6508 1025 1078  0  2 96  3
 1  0      0 6295700    372  69412    0    0  3528  4872  911  921  0  2 96  2
 2  0      0 6286992    388  77952    0    0  2876  6504 10256 1173  0  2 93  5
 1  0      0 6287508    392  77792    0    0  3540  6476  948 1033  0  2 96  2
 1  0      0 6287944    408  77872    0    0  4488  4892 1213  896  0  2 97  1
 1  0      0 6288224    400  77748    0    0  4492  4892 1321  898  0  2 97  1
 1  0      0 6288508    384  77924    0    0  5460  6484 1349 1036  0  2 97  1
