procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 6651772  27200 944932    0    0  3512  3503  319  341  2  2 94  2
 0  0      0 6595260  27856 978840    0    0 21588  3540 1611 2271 16  5 78  2
 1  0      0 6593524  27876 980708    0    0     0  4000  871  663  1  3 96  0
 1  0      0 6591928  27888 982640    0    0     0  3500  883  720  0  2 97  0
 2  0      0 6589448  27904 984556    0    0     0  4000  907  654  0  4 96  0
 0  0      0 6587704  27920 986640    0    0     0  3500  911  721  0  3 97  0
 1  0      0 6585828  27948 988212    0    0     4  3744  913  667  0  4 96  0
 0  0      0 6567732  27964 1006524    0    0     0  3500 8074  716  1  4 92  3
 0  0      0 6565328  27980 1008524    0    0     0  4000  897  717  0  4 96  0
 0  0      0 6563972  27992 1010072    0    0     0  3500  829  639  0  2 98  0
 0  0      0 6561848  28012 1012020    0    0     0  4000  932  729  0  4 96  0
 0  0      0 6559848  28036 1014148    0    0    12  3648  910  662  0  3 96  0
 0  0      0 6557576  28052 1016020    0    0     0  4000  946  716  1  4 96  0
 0  0      0 6556360  28064 1017604    0    0     0  3500  851  637  1  2 97  0
