procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 5631476  27852 1031056    0    0  1114  6825  622  304  1  4 92  3
 1  0      0 5598896  27872 1054164    0    0   256 20040 1110  795  1  7 91  1
 0  0      0 5579068  27888 1074100    0    0   384 24000 4351  872  1  9 87  2
 1  0      0 5562476  27896 1090244    0    0   256 20000 4276  705  1  7 91  1
 0  0      0 5550248  27916 1102100    0    0   384 24080 1214  808  1  7 91  1
 1  0      0 5534400  27928 1114028    0    0   384 24000 1066  722  1  7 92  1
 0  0      0 5526316  27952 1125716    0    0   388 20080 1084  836  1  7 91  1
 0  0      0 5513428  27964 1137652    0    0   384 24000 1176  740  1  8 91  1
 0  0      0 5505724  27976 1145648    0    0   256 20000 1009  734  1  7 92  1
 0  0      0 5493440  27996 1157408    0    0   428 24036 1196  827  1  7 91  1
 1  0      0 5477864  28008 1169192    0    0   384 20000 1016  727  1  7 91  1
 0  0      0 5469284  28028 1180776    0    0   384 24088 1267  811  1  8 90  1
 0  1      0 5457620  28036 1188896    0    0   476 24000 1184  927  0  7 91  1
 0  0      0 5449016  28052 1200704    0    0   332 20000 1052  783  0  8 91  1
 1  0      0 5424792  28072 1220708    0    0   384 24160 9251 1775  1  9 87  4
 0  0      0 5408300  28084 1240856    0    0   384 20000 5295  833  1  7 90  1
 0  0      0 5395868  28104 1252416    0    0   384 24096 1144  736  1  8 90  1
 0  0      0 5387900  28112 1260324    0    0   256 20000 1075  731  1  6 92  1
