procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 6715300  27212 941216    0    0  4562  2170  177  354  2  2 94  2
 0  0      0 6691148  27252 956648    0    0   428  3540 1054  885  1  3 96  0
 1  0      0 6686232  27284 960484    0    0     0  4000  962  681  0  3 97  0
 0  0      0 6683272  27316 964144    0    0     0  3500  942  756  0  3 97  0
 0  0      0 6671048  27344 975840    0    0     0  3608 4139  771  1  4 94  2
 0  0      0 6666980  27380 979836    0    0     0  4000  981  751  1  4 95  0
 0  0      0 6664072  27420 982844    0    0   504  3684 1101  933  1  2 97  0
 1  0      0 6670288  27452 976860    0    0     0  4000  980  735  1  3 96  0
 0  0      0 6656368  27484 990344    0    0     0  3500  910  669  0  4 96  0
 0  0      0 6651252  27516 994204    0    0     0  4036 1002  678  0  3 97  0
 0  0      0 6647888  27548 997844    0    0     0  3500  969  740  0  3 97  0
 1  0      0 6644120  27584 1001336    0    0    12  3688  950  686  1  3 96  0
 0  0      0 6640268  27620 1005336    0    0     0  4000  970  739  1  3 96  0
 0  0      0 6636556  27648 1008836    0    0     0  3500  912  668  0  3 97  0
