procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 8  0      0 6090348  27832 1004112    0    0  1306  6274  580  301  1  3 93  3
 0  0      0 6065500  27848 1018920    0    0   120 14040 1126  828  1  4 95  0
 0  0      0 6053768  27856 1031352    0    0   244 12000 4848  798  1  6 92  1
 0  0      0 6043220  27864 1041412    0    0   120 14000 4789  741  1  5 92  1
 0  0      0 6039144  27872 1045600    0    0   248 14080 1131  764  0  5 94  0
 1  0      0 6033340  27880 1049444    0    0   244 14000 1067  698  1  5 94  1
 0  0      0 6032920  27896 1051172    0    0   124 12060 1027  733  0  4 95  0
 0  0      0 6029232  27904 1055152    0    0   244 14000 1091  759  0  5 95  0
 0  0      0 6025140  27912 1059244    0    0   244 14000 1069  751  0  5 95  0
 1  0      0 6019776  27920 1062212    0    0   252 14036 1107  704  0  5 94  0
 0  0      0 6018684  27924 1065132    0    0   124 12000  996  699  0  5 95  0
 0  0      0 6014972  27940 1068936    0    0   244 14060 1178  771  1  5 94  0
 1  0      0 6010484  27948 1072788    0    0   240 14000 1040  695  1  5 94  0
 0  0      0 6008648  27956 1074704    0    0   124 12000 1052  689  0  5 94  0
 0  0      0 6004540  27964 1078608    0    0   244 14000 1103  781  1  5 94  0
