procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  1      0 6323528   3360  54448    0    0   944  5840  593  278  1  3 94  3
 1  0      0 6324556    360  48376    0    0  4880  4252 1370 1065  0  1 96  2
 1  0      0 6324100    372  48588    0    0  4124  3328 1052  966  1  1 97  1
 1  0      0 6323744    360  48680    0    0  4352  4168 1062 1143  0  2 97  1
 1  0      0 6323496    392  49288    0    0  3688  3324  932  962  0  1 97  2
 1  0      0 6322760    360  49416    0    0  4368  4184 1029 1115  0  1 96  3
 1  0      0 6311568    372  57964    0    0  3912  3384 5390 1326  0  3 93  4
 1  0      0 6311668    388  58132    0    0  4380  4168 4641 1104  0  3 96  1
 1  0      0 6312716    380  58336    0    0  3544  3376  887  907  0  1 97  2
 1  0      0 6312980    372  58420    0    0  3528  3336  881  871  0  1 97  2
 1  0      0 6305564    380  66752    0    0  3496  3376 8269 1083  0  4 92  4
 1  0      0 6305304    368  66840    0    0  4348  4180 1046 1110  0  1 97  2
 1  0      0 6305140    384  67016    0    0  3496  3388 1271  920  0  1 97  1
 1  0      0 6305008    388  67096    0    0  3548  3348  899  911  0  0 97  2
 1  0      0 6297340    376  75112    0    0  3528  3368 8267 1031  0  4 93  3
 1  0      0 6296728    384  75408    0    0  3576  3352  902  941  0  1 98  1
 1  0      0 6296884    396  75376    0    0  3516  3332  914  913  0  1 97  2
 1  0      0 6296520    392  75476    0    0  3520  3380  898  978  0  0 97  2
 1  0      0 6297040    396  75268    0    0  3536  3340  874  906  0  1 97  1
 1  0      0 6297032    376  75564    0    0  3468  3380 1160  906  0  2 96  1
 0  0      0 6296436    376  75292    0    0  4376  4184 1011 1065  0  1 96  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 6297056    384  75264    0    0  3496  3360  915  906  0  1 97  2
 1  0      0 6296840    384  75424    0    0  3532  3356  893  893  0  1 97  2
 1  0      0 6296788    384  75292    0    0  3548  3380 1205  931  0  1 97  2
