procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  1      0 6353120   3356  52696    0    0   976  6846  639  298  1  4 92  3
 1  0      0 6352744    360  47808    0    0  4064  1076 1192  815  0  1 98  1
 1  0      0 6352568    372  47948    0    0  3260   724  816  730  0  0 99  1
 1  0      0 6352128    372  48132    0    0  3512   968  847  922  1  0 98  1
 1  0      0 6352348    376  48240    0    0  3644   964  904  962  0  1 97  2
 1  0      0 6352644    368  48148    0    0  3480   964  842  942  0  0 98  1
 1  0      0 6352296    744  48348    0    0  3892  1004  965 1002  0  1 97  2
 1  0      0 6352196    372  48648    0    0  3504  1004  884  944  0  1 98  1
 1  0      0 6351792    392  48804    0    0  3532  1004  864  895  0  1 98  1
 1  0      0 6352048    392  48752    0    0  2660   780  756  790  0  0 98  1
 1  0      0 6351560    368  49064    0    0  3496  1004  843  898  0  1 97  1
 2  0      0 6351304    372  49148    0    0  3512   984  817  863  0  1 98  1
 1  0      0 6351180    420  49316    0    0  2668   796  737  749  0  0 98  1
 1  1      0 6351436    376  49728    0    0  3852  1004  860  955  0  1 98  1
 1  0      0 6351436    372  49588    0    0  3212   976  834  847  0  1 98  1
 1  0      0 6351048    384  49616    0    0  3536  1008  844  912  0  1 98  1
 1  0      0 6350808    396  49612    0    0  3556  1004  879  938  0  1 98  1
 1  0      0 6350948    404  50024    0    0  2668   756  707  686  0  1 99  0
 1  0      0 6340860    372  58104    0    0  3532  1012 9088  967  0  3 93  4
 1  0      0 6334340    380  66420    0    0  3544  1004 7390  916  0  1 95  3
 1  0      0 6333528    412  66476    0    0  2672   760  728  683  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 6333880    384  66892    0    0  3496  1004  899  931  0  0 98  1
 1  0      0 6333888    372  67096    0    0  3524  1004  900  939  0  0 98  2
 0  0      0 6333260    388  67296    0    0  2632   788  735  724  0  1 98  0
 1  0      0 6333664    388  67420    0    0  3544   984  839  862  0  1 97  1
 1  0      0 6333316    412  67532    0    0  2668   780  734  679  0  1 98  1
 1  0      0 6332820    376  67696    0    0  3508   976  841  890  1  0 98  1
 1  0      0 6332936    396  67652    0    0  2676   768  700  681  0  1 98  1
