procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 5311040  27924 1065036    0    0   968  7395  654  303  1  4 92  3
 0  0      0 6361420    380  48292    0    0  5188  1344 1640 1121  0  3 95  2
 1  0      0 6361388    364  48704    0    0  4124  1016 1277 1010  0  1 98  1
 1  0      0 6360932    376  48992    0    0  4476  1276 1199 1174  0  1 97  2
 1  0      0 6360832    364  49612    0    0  4352  1276 1211 1176  0  1 97  1
 1  0      0 6360468    364  49692    0    0  4336  1304 1146 1152  0  1 97  2
 1  0      0 6359856    380  50296    0    0  4352  1320 1191 1219  1  1 97  1
 0  0      0 6359764    376  50616    0    0  4376  1316 1183 1204  0  1 98  1
 0  0      0 6359268    380  51004    0    0  4384  1344 1160 1217  0  1 97  1
 0  0      0 6358904    388  51236    0    0  6176  1296 1734 1231  0  1 97  2
 1  0      0 6358416    376  51564    0    0  4404  1316 1199 1187  1  1 97  2
 0  0      0 6358176    552  51924    0    0  4492   792 1304  890  1  1 97  1
 1  0      0 6358324    404  52480    0    0  4328   788 1183  870  0  1 98  1
 1  0      0 6358176    396  52556    0    0  4324   792 1290  842  0  1 98  1
 0  0      0 6357556    412  52808    0    0  4328   816 1369  779  0  1 98  1
 1  0      0 6349164    380  61160    0    0  6260  1284 9127 1246  1  4 92  3
 1  0      0 6340548    408  69528    0    0  4480   820 10789 1371  0  1 94  4
 1  0      0 6340836    384  69408    0    0  6104  1288 1630 1280  0  1 97  1
 1  0      0 6340776    392  69616    0    0  5356  1052 1410 1115  0  1 97  2
 1  0      0 6340768    536  69924    0    0  4620   792 1192  778  1  0 98  1
 1  0      0 6340180    388  69664    0    0  5360  1056 1298  932  0  1 98  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 6340288    392  69836    0    0  4464   820 1129  743  0  1 98  1
 1  0      0 6340552    388  69848    0    0  5192  1028 1237  939  1  0 97  1
 1  0      0 6340156    400  69940    0    0  5484  1052 1384 1025  0  1 97  1
 1  0      0 6340480    400  70016    0    0  5296  1052 1350 1027  0  1 97  1
