procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  2      0 6320632   3340  54624    0    0   944  5805  592  277  1  3 94  3
 1  0      0 6320240    364  49044    0    0  4912  8208 1515 1241  0  2 96  2
 1  0      0 6319840    524  49216    0    0  4292  6524 1212 1168  0  2 96  2
 1  2      0 6308932    400  57644    0    0  3556  6528 3909 1147  0  2 93  5
 1  0      0 6314152    368  55708    0    0  3216  4932 6203  892  0  3 95  2
 1  0      0 6305516    368  64308    0    0  3496  6520 9433 1132  0  3 92  4
 1  0      0 6302844    400  66612    0    0  3808  8132 1182 1178  0  2 95  2
 1  0      0 6302564    404  66556    0    0  3556  6532 1432 1071  0  2 95  3
 1  0      0 6302796    384  66560    0    0  3564  6524 1036 1053  0  1 96  2
 1  0      0 6302812    396  66596    0    0  3556  6532 1057 1107  0  2 96  2
 1  0      0 6294204    408  74912    0    0  3580  6524 9486 1235  0  2 92  5
 1  0      0 6294344    428  74844    0    0  4364  4924 1740  899  0  2 96  2
 1  0      0 6294100    424  75092    0    0  4432  6504 1214 1269  0  2 96  1
 1  0      0 6294240    412  75260    0    0  5216  6524 1389 1272  0  3 96  1
 0  0      0 6294000    544  75136    0    0  5476  6532 1494 1324  1  2 95  2
 0  0      0 6293832    416  75396    0    0  5392  6524 1825 1347  0  2 96  2
 1  0      0 6293528    428  75296    0    0  4484  4904 1269 1033  0  2 97  1
 1  0      0 6293388    404  75620    0    0  5340  6548 1447 1247  1  2 96  1
 0  0      0 6293752    540  75588    0    0  5492  6508 1719 1238  0  1 96  2
 1  0      0 6293596    404  75836    0    0  5392  6520 1786 1221  0  2 96  2
 1  0      0 6293652    404  75892    0    0  5372  6576 1789 1321  0  2 95  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 6293668    416  75800    0    0  5368  6516 1456 1344  0  2 96  2
 1  0      0 6278616   2164  87220    0    0 10108  6540 7332 2416  0  4 91  5
 1  0      0 6284260    392  82948    0    0  5796  6516 5366 1299  0  3 95  1
 1  0      0 6284416    424  84420    0    0  4392  6508 1866 1111  0  2 96  2
 1  0      0 6284544    408  84212    0    0  5368  6520 1430 1165  0  1 96  3
