procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 7  0      0 6576412  27836 970636    0    0  2471  4898  458  326  1  3 94  2
 0  0      0 6549512  27876 988912    0    0   212  7040 1072  841  1  4 95  1
 1  0      0 6535524  27900 1003092    0    0   228  6000 4150  857  1  4 93  2
 0  0      0 6528276  27928 1009880    0    0   272  7000 1025  844  1  4 94  1
 0  0      0 6521232  27960 1016728    0    0   256  7080 1013  813  1  4 94  1
 0  0      0 6514256  27988 1023604    0    0   252  7000 1018  805  1  4 95  0
 0  0      0 6506940  28032 1030452    0    0   260  7168 1067  816  0  4 95  0
 0  0      0 6499980  28060 1037304    0    0   252  7000 1015  800  1  3 95  1
 0  0      0 6492996  28092 1044160    0    0   252  7000 1008  797  0  4 95  1
 0  0      0 6485648  28120 1051016    0    0   256  7036 1005  815  1  3 95  1
 0  0      0 6478424  28152 1057852    0    0   264  7000 1011  835  1  4 94  1
 0  0      0 6471316  28188 1064692    0    0   268  7180 1035  820  1  4 94  1
 1  0      0 6464836  28216 1071536    0    0   260  7000 1014  791  0  3 95  1
 2  0      0 6468316  28248 1067120    0    0   264  7000 1017  779  1  3 95  1
 0  0      0 6449792  28276 1085024    0    0   260  7036  989  790  0  4 95  0
