procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 6  0      0 6422024  27832 980348    0    0  1872  5747  537  319  1  3 93  3
 0  0      0 6399804  27848 993424    0    0    32  7040  951  755  0  4 96  0
 0  0      0 6397688  27856 995536    0    0    72  7000  875  688  0  4 96  0
 2  0      0 6396216  27868 997396    0    0    76  8000  927  735  0  3 97  0
 0  0      0 6377240  27876 1015744    0    0    72  7080 7529  768  0  5 92  3
 0  0      0 6376340  27880 1016848    0    0    36  7000  907  650  0  4 95  0
 1  0      0 6384432  27900 1008968    0    0    80  8064 1006  753  1  3 96  0
 1  0      0 6371984  27908 1020644    0    0    80  7000  936  679  0  4 95  0
 1  0      0 6369776  27916 1022604    0    0    80  7000  893  662  0  3 96  0
 2  0      0 6379448  27924 1013300    0    0    76  8036  939  748  0  4 96  0
 0  0      0 6366032  27932 1026532    0    0    76  7000  894  688  0  3 96  0
 0  0      0 6365040  27944 1027520    0    0    36  7064  894  663  0  2 97  0
 0  0      0 6362916  27956 1029468    0    0    76  8000  981  750  0  4 96  0
 0  0      0 6361056  27964 1031436    0    0    72  7000  902  661  1  2 97  0
