procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 6590324  27916 968408    0    0  2924  4327  402  335  2  2 94  2
 0  0      0 6569400  27932 980580    0    0     0  3540  893  705  1  2 97  0
 2  0      0 6568160  27940 981496    0    0     0  4000  842  643  0  3 97  0
 0  0      0 6567424  27952 982580    0    0     0  3500  891  712  0  3 96  0
 1  0      0 6577228  27960 973168    0    0     0  4080  911  727  1  2 97  0
 0  0      0 6565192  27968 984332    0    0     0  3500  846  663  0  2 97  0
 1  0      0 6560812  27988 989428    0    0     4  4064 4972  746  1  3 94  1
 0  0      0 6547444  27992 1002464    0    0     0  3500 4339  675  0  4 94  1
 1  0      0 6554636  28000 995612    0    0     0  4000  871  677  0  3 97  0
 0  0      0 6545336  28008 1004464    0    0     0  3536  864  640  0  4 96  0
 1  0      0 6544220  28016 1005208    0    0     0  4000  875  684  0  3 96  0
 0  0      0 6543228  28032 1006464    0    0     0  3564  824  639  0  3 97  0
 0  0      0 6541864  28044 1007684    0    0     0  4000  889  705  0  3 97  0
 0  0      0 6541368  28052 1008472    0    0     0  3500  808  648  0  2 98  0
