date,mode,size,count,ss_span,fs,before_img_size,after_img_size,diff_img_size,mean_write_bw
2024-12-28_18-20-00,seq,500k,100,200,ext3,176196,176700,504,263891619.840000
2024-12-28_18-20-00,seq,1000k,100,200,ext3,176196,177200,1004,336417853.440000
2024-12-28_18-20-00,seq,2000k,100,200,ext3,176196,178200,2004,441650206.720000
2024-12-28_18-20-00,seq,4000k,100,200,ext3,176196,180200,4004,2043724544.000000
