date,mode,size,count,ss_span,fs,before_img_size,after_img_size,diff_img_size,mean_write_bw
2024-12-29_04-15-27,seq,8000k,10,200,ext3,176196,184208,8012,2055208960.000000
2024-12-29_04-15-27,seq,16000k,10,200,ext3,176196,192216,16020,2038564761.600000
2024-12-29_04-15-27,seq,32000k,10,200,ext3,176196,208232,32036,2127111270.400000
2024-12-29_04-15-27,seq,64000k,10,200,ext3,176196,240264,64068,2190107750.400000
