procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3312656   3916  85876    0    0   297  1658   98   76  0 13 85  1
 1  0      0 3287248   3924  98664    0    0     4     0  547  258  0 25 75  0
 1  0      0 3285512   3924 100428    0    0     0     0  253   65  0 26 74  0
 1  0      0 3286752   3932  98628    0    0     0  4040  319  217  0 21 79  0
 2  0      0 3288448   3932  97012    0    0     0  4000  414  310  0 22 78  0
 1  0      0 3285968   3940  99748    0    0     0    96  342  273  0 27 73  0
 1  0      0 3284504   3944 100888    0    0   700  4000  580  671  0 20 77  3
 1  0      0 3283024   3944 102420    0    0   376     0  433  452  0 24 72  4
 1  0      0 3273104   3956 111848    0    0     4  4336  353  292  0 25 75  0
 1  0      0 3274600   3956 110748    0    0     0  1308  401  308  0 21 79  0
 0  0      0 3276592   3956 112380    0    0     0     0  383  271  0 25 75  0
 1  0      0 3273120   3968 112000    0    0  1164  4064  699  903  1 21 74  4
 1  0      0 3271508   3968 113696    0    0  1376     0  688  951  0 25 73  3
 0  0      0 3274072   3976 114968    0    0     0  5420  412  319  0 21 79  0
 1  0      0 3271236   3976 114028    0    0     0   748  386  264  0 24 76  0
 1  0      0 3261820   3980 123132    0    0   404  4000  541  538  0 22 72  6
 1  0      0 3260340   3980 124688    0    0   164     4  412  356  0 25 74  1
 1  0      0 3258852   3980 126116    0    0     0     0  380  268  0 25 75  0
 1  0      0 3252776   3988 131888    0    0     0  8008  432  336  0 21 78  1
 1  0      0 3250544   3996 134008    0    0     0    48  373  271  0 25 74  1
 1  0      0 3249312   4000 135256    0    0   596  4000  569  615  0 21 76  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3247824   4000 136700    0    0     0     0  360  269  0 25 75  0
 1  0      0 3246336   4000 138116    0    0     0     0  367  267  0 25 75  0
 1  0      0 3248800   4008 135608    0    0     0  7588  436  318  0 22 78  0
 1  0      0 3246568   4008 137836    0    0     0     0  375  263  0 25 75  0
 1  0      0 3245948   4024 137832    0    0   744  4032  604  684  1 22 68 10
 1  0      0 3244220   4024 139600    0    0  1380     0  691  960  0 21 77  2
 1  0      0 3242732   4024 141036    0    0     0     0  385  265  0 25 75  0
 1  0      0 3242964   4032 141348    0    0     0  6040  472  321  0 21 78  0
 1  0      0 3242980   4036 141000    0    0   784  3912  625  705  0 20 78  1
 1  0      0 3241244   4044 142744    0    0   844    52  556  694  0 24 69  7
 1  0      0 3239880   4044 144148    0    0     0     0  344  271  0 23 77  0
 1  0      0 3239856   4044 144452    0    0     0  4000  418  306  0 22 78  0
 2  0      0 3242360   4056 141780    0    0   684  6404  590  663  0 21 76  3
 1  0      0 3239756   4056 144368    0    0  1368     0  692  946  0 23 73  5
 1  0      0 3237896   4056 146132    0    0  1596  3144  764 1064  0 23 70  7
 1  0      0 3239616   4056 144776    0    0   352   856  488  491  0 21 77  1
 0  0      0 3241452   4064 146604    0    0     0    32  414  332  0 23 77  0
 1  0      0 3236408   4076 147584    0    0   568  4780  521  551  0 22 75  2
 1  0      0 3235044   4076 148988    0    0     0     0  368  264  0 25 75  0
 0  0      0 3237492   4076 150244    0    0     0   372  402  309  0 22 78  0
