procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3034740  16916 881644    0    0   368   203   11   15  0  0 99  1
 0  1      0 3026392  16956 881664    0    0    56  4008  259  222  0  1 68 31
 1  0      0 3935436    156   4188    0    0  2708  4096  413  410  1  3 83 13
 0  0      0 3935196    164   4344    0    0  3476   972  673  637  2  4 90  4
 0  0      0 3934848    152   4500    0    0  5516  1280  889  919  1  5 89  5
 0  0      0 3935120    156   4540    0    0  5512  1276  911  930  2  5 89  4
 0  0      0 3934988    156   4500    0    0  4428  1020  778  773  1  5 91  3
 2  0      0 3935452    148   3872    0    0  4144   816  725  723  1  3 93  3
 0  0      0 3934864    184   4364    0    0  3592  1052  700  659  1  4 91  4
 0  0      0 3934956    168   4604    0    0  4424  1024  766  762  0  6 91  3
 0  0      0 3934988    184   4376    0    0  3308   820  662  626  1  3 93  2
 0  0      0 3934972    172   4396    0    0  4420  1024  771  762  1  5 90  4
 0  1      0 3934112    184   5120    0    0  4032   816  703  690  2  3 92  3
 0  0      0 3934964    184   4376    0    0  3724  1036  739  691  1  4 91  4
 0  1      0 3934484    172   4912    0    0  3916   816  680  659  0  4 93  3
 0  0      0 3934972    160   4384    0    0  3844  1028  746  726  0  5 92  3
 0  0      0 3926672    164  12824    0    0  5564  1080 1287  891  1  7 87  5
 1  0      0 3925944    164  13436    0    0  5040  1052  824  837  1  6 89  5
 0  0      0 3926772    160  12704    0    0  4912  1288  867  874  2  6 88  5
 0  0      0 3926688    168  12748    0    0  4400  1080  784  781  1  4 91  4
 0  0      0 3926804    172  12660    0    0  4424  1024  771  773  2  4 90  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 3926028    184  13156    0    0  4024   816  697  683  1  4 93  3
 0  0      0 3926804    184  12696    0    0  3744  1028  733  699  1  4 92  4
 0  1      0 3927176    152  12476    0    0  4308   816  734  741  1  5 91  3
 0  0      0 3926780    168  12736    0    0  4536  1296  817  798  0  6 89  5
 0  1      0 3925920    184  13304    0    0  4028   820  718  696  1  4 91  3
 0  0      0 3926664    172  12728    0    0  4816  1288  855  852  1  5 89  5
 0  0      0 3926664    184  12572    0    0  3328   816  663  615  0  6 91  3
