procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 3936044   2252   9968    0    0   447  1224   74   60  0  7 91  1
 1  0      0 3935024    116   4016    0    0  1764  1780  641  486  0 13 85  2
 1  0      0 3934560    108   4484    0    0  1116   824  386  228  0 19 81  0
 0  0      0 3934552    116   4908    0    0  1196  1636  385  243  0 18 81  1
 1  0      0 3934552    124   5032    0    0  1080   856  381  236  0 13 86  1
 1  0      0 3934684    120   4240    0    0  2052   828  438  322  0 18 80  2
 1  0      0 3934436    120   4552    0    0  1080   824  389  223  0 19 80  1
 0  0      0 3934676    128   5024    0    0  1200  1636  380  250  0 17 81  1
 0  1      0 3934676    132   4892    0    0  1068   856  363  224  0 14 83  3
 1  0      0 3934560    124   4576    0    0   980     0  216  176  0  8 75 17
 0  0      0 3934560    136   4896    0    0  1192  1636  404  244  0 17 82  1
 0  0      0 3934552    136   4996    0    0  1084   840  405  231  0 14 85  1
 1  0      0 3934676    132   4204    0    0  2052   824  458  331  0 17 81  1
 1  0      0 3934312    132   4560    0    0  1076   840  399  217  0 20 79  1
 0  0      0 3934552    140   5024    0    0  1200  1632  408  251  0 15 82  2
 1  0      0 3935064    128   4016    0    0  2044   840  438  327  0 14 85  1
 1  0      0 3926144    132  12452    0    0  1088   828 1073  281  0 22 75  3
 1  0      0 3925896    132  12876    0    0  1084   824  377  217  0 18 81  0
 0  0      0 3926136    140  13232    0    0  1196  1652  378  244  0 17 82  1
 1  0      0 3926748    128  12184    0    0  2036   840  438  338  1 14 84  1
 1  0      0 3926144    132  12592    0    0  1072   824  367  223  1 19 80  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3925896    136  12892    0    0  1096   828  364  217  0 18 80  1
 0  0      0 3926136    140  13152    0    0  1192  1648  379  250  0 15 82  2
 1  0      0 3926500    128  12316    0    0  2040   844  456  335  1 15 82  2
 1  0      0 3926144    132  12640    0    0  1096   824  377  220  1 19 80  1
 1  0      0 3925648    136  12964    0    0  1080   824  362  220  1 19 80  1
 0  0      0 3926136    140  13236    0    0  1196  1664  402  258  1 14 85  0
 1  0      0 3926392    132  12364    0    0  2052   824  441  329  0 17 81  1
 1  0      0 3925896    132  12764    0    0  1080   824  373  221  1 19 80  1
 0  0      0 3926136    144  13180    0    0  1200  1644  373  247  0 17 82  0
 1  0      0 3927252    124  12068    0    0  1804   848  461  322  0 15 84  1
 1  0      0 3926144    132  12472    0    0  1332   828  405  253  0 19 80  1
 1  0      0 3925896    132  12708    0    0  1088   824  371  219  1 19 80  1
 0  0      0 3926260    136  13120    0    0  1180  1636  404  248  0 17 81  1
 1  0      0 3926500    128  12180    0    0  2056   848  435  335  1 14 84  1
 1  0      0 3926268    160  12628    0    0  1360   824  386  234  0 19 80  1
 1  0      0 3925648    156  12876    0    0  1068   828  376  226  1 18 81  0
 0  0      0 3926136    168  13204    0    0  1208  1632  381  253  0 15 83  2
 1  0      0 3926500    156  12272    0    0  2044   856  447  332  0 15 83  1
 1  0      0 3925896    156  12572    0    0  1068   824  382  223  0 19 80  1
 1  0      0 3925772    160  12916    0    0  1096   824  357  219  0 19 80  1
 0  0      0 3926260    168  13116    0    0  1192  1652  396  253  0 15 84  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3926268    160  12360    0    0  2044   840  436  333  0 18 81  1
 1  0      0 3926020    160  12696    0    0  1096   824  377  216  0 19 80  1
 1  0      0 3925772    156  12884    0    0  1076   828  401  242  0 18 81  1
 0  0      0 3926136    168  13180    0    0  1200  1632  410  253  0 14 84  2
 1  0      0 3926624    156  12264    0    0  2048   860  444  338  0 16 82  2
 1  0      0 3925896    160  12624    0    0  1080   824  383  218  0 19 80  1
 0  2      0 3926136    160  13028    0    0  1200  1612  402  239  0 19 80  1
 0  0      0 3926012    164  13068    0    0  1068   864  374  236  0 14 85  1
 1  0      0 3926268    160  12416    0    0  2060   840  457  330  0 17 81  1
 1  0      0 3925896    160  12736    0    0  1084   824  379  219  0 19 80  1
 0  0      0 3926136    168  13044    0    0  1184  1632  394  246  0 18 80  1
 1  0      0 3927244    152  12204    0    0  2044   840  444  329  1 13 84  1
 1  0      0 3926144    160  12660    0    0  1100   828  389  236  0 18 81  1
 1  0      0 3925896    160  12876    0    0  1072   840  377  222  0 19 80  1
 0  0      0 3926136    168  13208    0    0  1208  1636  408  252  0 15 83  1
 1  0      0 3926632    156  12204    0    0  2048   840  441  333  1 15 83  1
 1  0      0 3925896    168  12664    0    0  1076   824  389  222  0 19 80  0
 1  0      0 3925648    160  13056    0    0  1096   852  436  230  0 19 80  1
 0  0      0 3917856    168  21364    0    0  1192  1648 1099  395  0 16 80  3
 1  0      0 3918112    160  20528    0    0  2056   828  449  333  0 16 82  1
 1  0      0 3917864    164  20988    0    0  1224   824  378  225  0 18 80  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3917616    172  21164    0    0  1080   860  376  231  0 18 81  1
 0  0      0 3917856    172  21408    0    0  1204  1648  400  251  0 15 84  1
