procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 3870452   3240  21692    0    0   352  1613   91   67  0 11 87  1
 1  0      0 3848604   3256  33804    0    0     4  1040  426  244  0 23 77  0
 1  0      0 3847324   3260  34896    0    0     0  2000  452  363  1 19 80  0
 1  0      0 3843240   3280  38524    0    0    56  3000  532  438  1 16 82  1
 0  0      0 3840628   3292  41944    0    0     0  3000  519  416  1 16 83  0
 0  0      0 3837528   3312  44848    0    0     0  3084  557  473  0 13 86  1
 1  0      0 3816604   3340  64420    0    0    60 17084  588  494  0 17 80  2
 1  0      0 3813092   3352  67820    0    0     0  3000  524  411  1 17 82  0
 0  0      0 3810588   3368  71276    0    0     0  3000  552  467  0 13 86  0
 0  0      0 3807232   3380  74192    0    0     0  3000  505  406  0 16 84  0
 1  0      0 3802776   3404  77772    0    0     0  4032  525  429  1 15 83  0
 0  0      0 3799776   3424  81148    0    0     0 19992  582  484  0 16 84  0
 1  0      0 3796188   3436  84348    0    0     4  3996  538  401  1 14 85  0
 1  0      0 3792724   3456  87516    0    0     0  3000  508  408  1 16 83  0
 1  0      0 3789484   3468  90760    0    0     0  3000  511  409  1 15 84  0
 1  0      0 3789732   3488  90892    0    0     0  3032  548  485  1 14 84  0
 0  0      0 3794956   3508  86084    0    0   100 19112  557  452  0 16 83  1
 1  0      0 3779332   3524 100540    0    0    24  3976  580  425  1 13 86  0
 1  0      0 3776356   3540 103604    0    0     0  3000  501  416  0 16 84  0
 0  0      0 3773232   3552 107080    0    0     0  3000  543  477  1 14 85  0
 0  1      0 3782540   3568  98024    0    0     0  2032  378  272  0 10 89  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3768172   3588 110660    0    0   416 17968  578  577  0 13 83  3
 0  0      0 3765660   3600 114344    0    0   584  3000  657  706  0 16 82  2
 1  0      0 3762188   3616 117332    0    0     0  4000  549  461  1 12 86  0
 1  0      0 3758476   3632 120668    0    0     0  3000  524  413  0 16 84  0
 1  0      0 3754756   3644 123984    0    0   112  3000  558  475  1 15 83  1
 0  0      0 3752276   3672 127264    0    0     0 19972  562  484  1 14 85  1
 1  0      0 3749408   3684 129492    0    0   976  3024  764  891  0 14 84  2
 1  0      0 3745688   3704 133048    0    0     0  3000  529  413  1 16 83  0
 0  0      0 3742960   3716 136480    0    0     0  3000  555  474  0 15 85  0
 0  0      0 3739852   3728 139480    0    0     0  3360  518  412  0 14 86  0
 3  0      0 3735968   3748 142472    0    0     0  4032  526  421  1 15 84  0
 1  0      0 3732372   3772 146516    0    0     4 18148  545  424  1 16 83  0
