procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3933176   2264  13244    0    0   422  1287   81   62  0  9 89  1
 1  0      0 3933676    160   5256    0    0   600  1716  493  305  0 19 80  1
 1  0      0 3933840    132   5012    0    0  1148  1628  397  252  0 18 82  0
 1  0      0 3934204    120   4436    0    0  1104  1620  357  220  0 19 81  1
 1  0      0 3934320    128   4128    0    0  1084  1608  349  231  0 18 81  0
 1  0      0 3932724    128   5592    0    0     0     0  259   64  0 27 73  0
 1  0      0 3933344    124   5004    0    0  1080  1624  359  216  0 19 80  1
 1  0      0 3933840    124   4400    0    0  1064  1620  356  215  0 17 82  0
 0  0      0 3933840    132   5704    0    0   112  1592  268  100  0 23 77  0
 1  0      0 3933096    124   5228    0    0   976    16  330  180  0 22 77  1
 1  0      0 3933220    132   4732    0    0  1076  1620  395  231  0 18 82  0
 1  0      0 3934288    132   4172    0    0  1080  1612  339  216  0 18 81  0
 1  0      0 3932700    132   5632    0    0     0     0  254   64  0 27 73  0
 1  0      0 3933064    128   4928    0    0  1064  1616  364  217  0 20 80  0
 1  0      0 3933684    124   4412    0    0  1088  1620  355  216  0 17 82  0
 0  0      0 3933800    132   5744    0    0   112  1592  267  100  0 22 78  0
 1  0      0 3932816    136   5400    0    0   964    16  339  197  0 24 76  0
 1  0      0 3933436    128   4712    0    0  1080  1624  356  218  0 19 81  1
 1  0      0 3934056    124   4220    0    0  1064  1620  343  213  0 18 82  1
 1  0      0 3932568    124   5500    0    0     0     0  250   64  0 27 73  0
 1  0      0 3924912    128  13028    0    0  1092  1608  375  242  0 17 69 14
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3925872    132  12384    0    0  1084  1620  856  251  0 19 81  0
 1  0      0 3924392    132  13816    0    0     0     0  244   62  0 27 73  0
 1  0      0 3924756    132  13356    0    0  1080  1612  357  219  0 19 81  1
 1  0      0 3925376    124  12720    0    0  1064  1616  373  215  0 18 81  0
 0  0      0 3925492    136  13980    0    0   112  1620  266  104  0 21 79  0
 1  0      0 3924632    128  13580    0    0   980     0  333  175  0 24 75  1
 1  0      0 3924880    140  12960    0    0  1076  1608  397  229  0 19 81  0
 1  0      0 3917780    132  20404    0    0  1084  1632  866  344  0 19 79  2
 1  0      0 3916356    132  21940    0    0     0     0  254   62  0 27 73  0
 1  0      0 3916852    128  21528    0    0  1084  1620  380  227  0 19 80  0
 2  0      0 3917224    128  20956    0    0  1084  1616  374  224  0 19 81  1
 1  0      0 3917704    132  20424    0    0  1068  1628  361  231  0 18 81  1
 1  0      0 3916200    132  21968    0    0     0     0  254   64  0 27 73  0
 1  0      0 3916696    136  21400    0    0  1092  1620  362  218  0 19 81  0
 1  0      0 3917068    132  20756    0    0  1076  1624  375  218  0 19 80  1
 0  0      0 3917192    144  22144    0    0   112  1600  290  103  0 20 80  0
 1  0      0 3916324    132  21604    0    0   972    28  339  183  0 26 73  1
 1  0      0 3916696    148  21092    0    0  1076  1616  448  249  1 17 82  0
 1  0      0 3917548    136  20524    0    0  1096  1640  362  221  0 18 81  1
 1  0      0 3916084    136  22056    0    0     0     0  271   70  0 29 71  0
 1  0      0 3916572    132  21464    0    0  1076  1612  379  219  0 18 81  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3917068    136  20908    0    0  1088  1616  352  220  0 18 81  0
 0  0      0 3917060    148  22208    0    0   112  1628  286  103  0 20 80  0
 1  0      0 3916168    136  21844    0    0   956     0  355  189  0 25 74  1
 1  0      0 3916664    140  21236    0    0  1092  1620  365  221  0 19 81  0
 1  0      0 3917284    136  20640    0    0  1076  1624  351  218  0 18 82  0
 0  0      0 3917160    144  22080    0    0   112  1600  280   94  0 23 77  0
 1  0      0 3916292    132  21620    0    0   972    28  349  194  0 22 77  1
 1  0      0 3916912    144  20968    0    0  1072  1616  387  236  0 18 81  0
 0  1      0 3916656    156  22808    0    0   716  1640  318  167  0 18 82  0
 1  0      0 3916176    132  21884    0    0   376     0  300  120  0 26 73  1
 1  0      0 3916664    132  21248    0    0  1076  1612  364  220  0 19 80  0
 1  0      0 3917284    132  20624    0    0  1084  1616  372  217  0 18 81  0
 0  0      0 3917284    144  22108    0    0   112  1600  278   96  0 23 77  0
 1  0      0 3916168    136  21616    0    0   956    28  441  227  0 22 78  1
 1  0      0 3917036    140  20912    0    0  1092  1620  412  249  0 17 82  1
 2  0      0 3917160    152  22108    0    0   112  1632  285  116  0 19 81  0
 1  0      0 3916044    132  21864    0    0   964     0  326  169  0 27 73  0
 1  0      0 3916664    140  21264    0    0  1084  1612  371  223  0 19 80  1
 1  0      0 3917276    152  20604    0    0  1088  1616  405  237  0 18 82  0
 0  1      0 3916976    300  22196    0    0   244  1608  273  101  0 25 75  0
 1  0      0 3916480    168  21388    0    0   976    52  360  221  0 20 79  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3917100    152  20864    0    0  1096  1612  362  221  0 18 81  0
 1  1      0 3917348    160  22204    0    0   184  1616  277  118  0 19 81  0
 1  0      0 3916108    156  21868    0    0   896     0  325  168  0 26 73  1
 1  0      0 3916480    156  21252    0    0  1088  1628  394  237  0 19 80  0
 1  0      0 3917160    160  20600    0    0  1072  1620  374  225  0 18 82  0
 0  0      0 3917036    172  22116    0    0   112  1604  266   96  0 25 75  1
 1  0      0 3916416    152  21476    0    0   984    28  346  190  0 21 78  0
 1  0      0 3917036    152  21004    0    0  1080  1612  378  223  0 19 81  0
 0  1      0 3916780    160  22564    0    0   608  1616  298  147  0 18 81  1
 1  0      0 3916052    168  21924    0    0   484     0  330  157  0 27 73  0
 1  0      0 3916664    152  21160    0    0  1072  1640  379  227  0 19 80  1
 1  0      0 3917284    152  20660    0    0  1096  1612  400  244  0 17 83  0
 0  0      0 3917028    160  22064    0    0   112  1596  274   99  0 25 75  0
 1  0      0 3916416    156  21532    0    0   968    20  355  196  1 19 79  0
 1  0      0 3917160    156  20892    0    0  1088  1628  395  230  0 18 81  1
 0  0      0 3917160    164  22300    0    0   112  1620  283  107  0 20 80  0
 1  0      0 3916168    164  21780    0    0   960     0  342  180  1 25 74  1
 1  0      0 3916788    152  21328    0    0  1096  1632  392  224  0 20 79  1
 1  0      0 3917036    152  20700    0    0  1080  1612  419  232  0 20 79  0
 0  0      0 3917036    160  22084    0    0   112  1596  282  104  0 21 79  0
 1  0      0 3916168    168  21752    0    0   980    20  355  200  0 24 75  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3916852    152  21076    0    0  1072  1640  373  224  0 19 80  0
 1  0      0 3917588    152  20456    0    0  1096  1612  349  223  0 18 82  1
 1  0      0 3915992    156  22004    0    0     0     0  247   64  0 27 73  0
 1  0      0 3916604    152  21376    0    0  1080  1632  368  218  0 18 81  1
 1  0      0 3917100    156  20952    0    0  1088  1612  384  239  0 18 81  0
 0  0      0 3917216    164  22256    0    0   112  1620  283  105  0 20 80  0
 1  0      0 3916108    164  21736    0    0   960     0  332  185  0 25 74  1
 1  0      0 3916728    152  21196    0    0  1096  1632  378  223  0 19 80  1
 1  0      0 3917340    152  20600    0    0  1080  1612  394  247  0 17 82  1
