procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3924224   2944  14592    0    0   385  1311   84   61  0 11 87  1
 0  0      0 3903940   2968  25972    0    0     4   340  622  594  0  8 91  0
 0  0      0 3915264   2976  14968    0    0     0   300  541  451  0  9 91  0
 0  0      0 3903560   2988  26204    0    0     0   180  407  358  0  6 94  0
 1  0      0 3903460   2996  26388    0    0     0   360  570  488  1  9 91  0
 0  0      0 3903180   3016  26568    0    0     0   384  604  571  0  8 92  0
 1  0      0 3902616   3040  26668    0    0     8  1156  583  499  1  9 90  0
 1  0      0 3909768   3052  20204    0    0     0   300  603  557  0 10 90  0
 0  0      0 3902800   3060  27048    0    0     0   300  576  497  1  9 90  0
 0  0      0 3902544   3076  27168    0    0     0   300  553  494  0 11 88  0
 1  0      0 3902104   3092  27348    0    0     0   392  571  502  1  8 90  1
 1  0      0 3909496   3112  20572    0    0     0  1164  609  559  0 10 90  0
 0  0      0 3901816   3124  27644    0    0     0   300  577  498  0 10 90  0
 0  0      0 3901576   3132  27828    0    0     0   300  578  493  0  9 91  0
 1  0      0 3901460   3144  28008    0    0     0   360  581  481  0 10 90  0
 1  0      0 3901368   3164  28128    0    0     0   332  587  512  0 10 89  0
 1  0      0 3912860   3184  17208    0    0     0  1164  597  524  1  9 90  0
 0  0      0 3900916   3196  28424    0    0     0   300  578  522  0  9 91  0
 0  0      0 3900808   3204  28608    0    0     0   300  582  484  0  9 91  0
 0  0      0 3900660   3216  28788    0    0     0   360  617  545  0  9 91  0
