procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 3764236   3300  29620    0    0   347  1666   92   68  0 11 87  1
 1  0      0 3743000   3316  41720    0    0     4  1040  449  303  0 26 74  0
 1  0      0 3742372   3320  42652    0    0     0  2000  458  362  0 19 81  0
 1  0      0 3741752   3324  43340    0    0     0  2000  470  361  0 19 81  0
 1  0      0 3740976   3336  43896    0    0     0  2072  464  373  0 19 80  1
 1  0      0 3739992   3336  44840    0    0     0  1012  428  316  0 22 78  0
 1  0      0 3739116   3352  45104    0    0     4  5796  465  368  0 18 81  0
 1  0      0 3738156   3360  46628    0    0     0  1000  414  313  0 22 78  0
 1  0      0 3737412   3364  47340    0    0     0  2000  460  357  0 20 80  0
 1  0      0 3736792   3376  48044    0    0    60  2032  476  397  0 18 81  1
 0  0      0 3728204   3376  56984    0    0     0  1000  482  391  0 23 77  0
 0  0      0 3727088   3388  57960    0    0     0  5684  501  300  0 19 81  0
 1  0      0 3725872   3392  58680    0    0     0  1272  423  317  0 22 78  0
 1  0      0 3725112   3396  59328    0    0     0  2000  456  353  0 19 81  0
 0  0      0 3725104   3404  60028    0    0     0  1032  456  378  0 21 79  0
 1  0      0 3723368   3408  61068    0    0     0  2000  426  298  1 20 79  0
 1  1      0 3722416   3412  61840    0    0     0  5168  440  322  0 21 71  8
 1  0      0 3713696   3424  70372    0    0     0  1596  678  393  0 21 66 13
 1  0      0 3712844   3424  71196    0    0     0  1000  434  309  0 22 78  0
 0  0      0 3712456   3436  72236    0    0     0  1032  470  377  0 19 81  0
 1  0      0 3710984   3440  72976    0    0     0  2000  431  311  0 20 79  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3710388   3452  73512    0    0     0  5600  471  369  0 19 81  0
 1  0      0 3709968   3452  74228    0    0     0   996  466  357  0 19 81  0
 1  0      0 3708612   3456  75156    0    0     0  2000  420  306  1 21 78  0
 1  0      0 3707784   3460  76072    0    0    56  1000  442  344  0 23 76  1
 1  0      0 3706792   3472  76768    0    0     0  2032  503  365  0 19 80  0
 1  0      0 3706288   3484  77392    0    0     0  6008  507  370  0 18 81  0
 1  0      0 3705636   3488  78176    0    0     0  1988  502  356  0 18 82  0
 1  0      0 3704628   3492  79184    0    0     0  1000  473  311  0 22 78  0
 0  0      0 3704132   3496  80144    0    0    68  1032  475  405  0 19 79  1
 1  0      0 3702312   3508  80864    0    0     0  2112  448  307  0 19 80  0
 1  0      0 3701816   3520  81420    0    0     0  6044  479  364  1 20 80  0
 1  0      0 3701156   3524  82124    0    0     0  1960  461  358  0 18 82  0
 1  0      0 3700428   3524  83044    0    0     0  1000  435  308  0 23 77  0
 0  0      0 3700048   3528  84140    0    0     0  1000  461  370  0 18 82  0
 1  0      0 3698468   3540  84968    0    0     0  2468  446  322  0 21 78  0
 1  0      0 3697848   3552  85412    0    0     0  5584  469  368  1 19 81  0
 1  0      0 3697172   3552  86128    0    0     0  1992  458  359  0 18 82  0
 1  0      0 3696064   3556  87100    0    0     0  1000  414  311  0 21 78  0
 1  0      0 3695112   3560  88156    0    0     0  1000  433  318  0 22 78  0
 1  0      0 3694368   3572  88756    0    0     0  2068  478  369  0 19 81  0
 1  0      0 3693476   3584  89412    0    0     0  6044  473  371  0 20 80  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3693584   3584  90128    0    0     0   996  458  362  0 19 80  0
 1  0      0 3691980   3588  91176    0    0     0  2000  421  293  0 20 80  0
 1  0      0 3691036   3592  92008    0    0     0  1000  918  342  0 23 77  0
 1  0      0 3690416   3604  92568    0    0     0  2032  466  374  1 19 81  0
 1  0      0 3689632   3616  93268    0    0     0  6048  485  367  0 18 81  0
 1  0      0 3688756   3616  94064    0    0     0   996  431  310  0 22 78  0
 0  0      0 3688260   3624  95144    0    0     0  1000  467  365  0 19 81  0
 1  0      0 3686912   3628  95892    0    0     0  2000  924  329  0 23 77  0
 1  0      0 3686316   3640  96424    0    0     0  2032  476  367  0 19 80  0
 1  0      0 3685624   3640  97132    0    0     0  2000  455  357  1 19 80  0
 1  0      0 3684192   3656  98528    0    0    52  6040  499  372  0 19 80  0
 1  0      0 3684036   3656  99088    0    0    20  2000  462  362  0 19 80  0
 1  0      0 3682804   3660 100000    0    0     4  1000  421  314  0 23 77  0
 0  0      0 3682292   3672 101080    0    0     0  1040  510  377  0 20 80  0
 1  0      0 3680968   3676 101848    0    0    24  2000  541  324  0 21 79  0
 1  0      0 3680308   3688 102252    0    0     0  6776  495  364  0 19 81  0
 0  0      0 3680448   3688 103048    0    0     0  1000  452  359  0 19 81  0
 1  0      0 3678828   3692 103988    0    0     0  2000  419  307  1 22 78  0
 1  0      0 3683060   3704 100672    0    0    80  1048  478  422  0 20 78  1
 1  0      0 3676644   3708 105736    0    0     0  2000  426  297  1 21 79  0
 1  0      0 3676604   3720 106164    0    0     0  5900  471  370  0 18 82  0
