procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 3871496   3200  20676    0    0   356  1570   90   66  0 11 87  1
 1  0      0 3850964   3216  32216    0    0     8  1048  579  500  0 11 88  0
 0  0      0 3851072   3216  32160    0    0     0  1260  552  480  0 10 89  0
 1  0      0 3850832   3216  32160    0    0     0  1512  573  485  0 10 89  0
 1  0      0 3850708   3216  32160    0    0     0  1260  549  484  0 11 89  0
 0  1      0 3851204   3224  32160    0    0     0   852  552  477  0  9 87  4
 0  0      0 3850724   3236  32148    0    0     4   768  283  262  0  5 83 12
 0  0      0 3851080   3236  32228    0    0     0  1260  597  538  1 10 89  0
 0  0      0 3850824   3236  32148    0    0     0  1260  560  466  0  8 92  0
 0  0      0 3851072   3236  32160    0    0     0  1260  571  483  0 10 89  0
 1  0      0 3850832   3244  32160    0    0     0  1544  561  496  1 10 89  0
 1  0      0 3850832   3252  32072    0    0     0  1272  572  494  0 10 90  0
 0  0      0 3851196   3252  32160    0    0     0  1260  604  539  0  9 90  0
 1  0      0 3850840   3252  32160    0    0     0  1260  568  466  0  9 90  0
 1  0      0 3850832   3252  32224    0    0     0  1512  568  484  0 10 89  0
 1  0      0 3854676   3260  28824    0    0     0  1292  602  551  0 10 89  0
 0  0      0 3851072   3268  32152    0    0     0  1272  570  489  0  9 90  0
 0  0      0 3851080   3268  32160    0    0     0  1260  565  475  0  9 91  0
 1  0      0 3842664   3268  40448    0    0     0  1512  593  501  1 10 88  1
 1  0      0 3842408   3268  40352    0    0     0  1260  561  486  1 10 89  0
 1  0      0 3842532   3276  40344    0    0     0  1292  575  496  1 10 89  0
