procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  1      0 3935076   2516  10164    0    0   456  1201   72   59  0  7 92  1
 0  1      0 3926304   2536  11196    0    0   116   876  276  209  0  0 79 21
 1  0      0 3934632    120   4420    0    0  1412   900  479  330  0 16 83  1
 1  0      0 3934384    112   4832    0    0  1084   824  371  216  0 19 80  1
 0  0      0 3934592    124   5060    0    0  1176  1640  423  260  0 15 84  1
 1  0      0 3935088    120   4164    0    0  2036   860  437  334  0 15 83  1
 1  0      0 3934988    120   4292    0    0  1092   828  371  220  0 20 79  1
 1  0      0 3934524    132   4472    0    0  1080   824  388  231  0 19 80  1
 1  0      0 3934524    120   4688    0    0  1084   840  361  218  0 19 80  1
 0  0      0 3934756    132   4980    0    0  1180  1644  385  241  0 18 81  1
 0  0      0 3934756    128   4996    0    0  1092   848  365  230  0 14 85  1
 1  0      0 3934988    124   4248    0    0  2052   844  459  350  0 17 81  1
 1  0      0 3934756    128   4356    0    0  1072   824  379  222  0 20 79  1
 1  0      0 3934500    128   4560    0    0  1096   824  358  218  0 19 80  1
 1  0      0 3934160    132   4780    0    0  1080   840  385  231  0 19 80  0
 0  0      0 3934648    144   5000    0    0  1200  1644  381  252  0 15 84  1
 1  0      0 3926448    132  12288    0    0  2052   844 1053  383  0 18 79  2
 1  0      0 3926308    144  12516    0    0  1088   828  402  241  1 19 80  1
 1  0      0 3926192    140  12668    0    0  1092   848  377  224  0 19 79  2
 1  0      0 3925936    132  12828    0    0  1072   848  361  218  0 19 80  1
 0  0      0 3926300    144  13084    0    0  1212  1648  380  251  0 17 82  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926060    152  13292    0    0  1084   868  391  247  1 15 84  0
 1  0      0 3926664    136  12360    0    0  2056   836  434  344  0 17 82  1
 1  0      0 3926316    132  12568    0    0  1096   848  395  224  0 19 79  1
 1  0      0 3925820    148  12844    0    0  1088   832  378  237  1 19 80  1
 1  0      0 3925812    136  12948    0    0  1092   852  362  220  0 18 80  1
 0  0      0 3926176    144  13160    0    0  1188  1644  387  255  0 16 83  0
 1  0      0 3927292    124  12056    0    0  1812   868  422  322  0 15 84  1
 1  0      0 3926464    144  12424    0    0  1348   840  400  257  0 19 80  1
 1  0      0 3926224    136  12584    0    0  1076   840  376  224  1 19 79  1
 1  0      0 3925976    136  12852    0    0  1100   832  358  224  0 19 81  0
 0  0      0 3926092    156  13300    0    0  1196  1660  457  296  0 17 82  0
 0  1      0 3926348    140  13384    0    0  1312   864  388  259  0 15 84  1
 1  0      0 3926696    136  12496    0    0  1840   836  429  319  0 20 80  0
 1  0      0 3925976    148  12892    0    0  1096   832  396  240  0 20 79  1
 1  0      0 3925844    136  13068    0    0  1160   848  367  222  0 18 81  1
 0  0      0 3926332    144  13224    0    0  1124  1652  376  253  0 15 84  1
 1  0      0 3927440    132  12192    0    0  1924   856  451  335  0 15 83  1
 1  0      0 3926432    136  12364    0    0  1224   852  384  244  1 19 79  2
 1  0      0 3926556    136  12604    0    0  1092   832  359  223  0 19 80  1
 1  0      0 3926184    140  12852    0    0  1072   832  370  222  0 20 79  1
 0  0      0 3926432    144  13252    0    0  1184  1664  419  264  0 19 81  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926556    148  13204    0    0  1096   864  366  235  0 15 84  0
 1  0      0 3926920    132  12348    0    0  2056   832  430  332  0 16 82  1
 1  0      0 3926340    148  12540    0    0  1076   836  421  240  0 19 79  1
 1  0      0 3926224    136  12612    0    0  1096   856  446  236  1 19 78  2
 1  0      0 3925976    140  12804    0    0  1084   832  379  228  0 19 80  1
 0  0      0 3926340    148  13040    0    0  1204  1648  391  257  0 17 82  0
 0  0      0 3926092    156  13284    0    0  1076   868  383  247  0 14 86  0
 1  0      0 3926340    140  12420    0    0  2072   852  446  339  0 19 80  1
 1  0      0 3926100    140  12660    0    0  1092   832  382  223  1 19 80  1
 0  2      0 3926216    152  13252    0    0  1192  1620  429  269  0 20 78  1
 0  0      0 3926340    144  13204    0    0  1096   896  385  241  0 15 84  1
 1  0      0 3926704    140  12332    0    0  2060   848  445  336  0 16 82  1
 1  0      0 3926216    144  12520    0    0  1076   832  411  236  0 20 80  0
 1  0      0 3926100    148  12636    0    0  1100   840  367  219  0 19 80  1
