procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 3928924   2384   8780    0    0   473  1004   55   51  0  3 95  1
 1  0      0 3935608    136   4328    0    0  1444   996  530  409  0 12 86  2
 1  0      0 3935516    124   4240    0    0  2144   868  491  377  0 14 85  1
 1  0      0 3935888    120   4168    0    0  2144   876  485  363  0 14 85  1
 1  0      0 3935740    128   4112    0    0  2164   872  486  377  0 14 85  1
 0  0      0 3935640    132   4628    0    0  1192   876  399  253  0 14 85  0
 0  0      0 3935516    140   4608    0    0  2156   868  498  357  1 15 83  1
 0  0      0 3935516    144   4592    0    0  2160   888  494  373  1 17 81  0
 1  0      0 3935516    136   4252    0    0  2044   448  447  340  0 13 86  1
 1  0      0 3935748    136   4104    0    0  2164   888  490  377  0 15 84  1
 0  0      0 3935392    148   4616    0    0  1184   868  418  255  0 15 84  0
 0  0      0 3935104    164   4620    0    0  2176   864  501  376  0 17 81  1
 1  0      0 3935236    144   4368    0    0  2052   488  467  342  0 15 84  1
 1  0      0 3935020    152   4304    0    0  2184   884  484  391  0 14 84  2
 1  0      0 3935392    140   4156    0    0  2164   904  470  374  0 14 85  1
 0  0      0 3935144    152   4616    0    0  1212   884  399  258  0 14 86  1
 0  0      0 3935112    152   4660    0    0  2176   880  497  381  0 17 81  1
 1  0      0 3935236    148   4380    0    0  2060   464  453  350  0 15 84  0
 1  0      0 3935268    148   4260    0    0  2172   904  510  379  0 14 84  1
 1  0      0 3935616    140   4184    0    0  2172   892  468  369  1 14 84  1
 0  1      0 3927052    140  12800    0    0   112   396  211  120  0  8 83  9
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3926804    144  12364    0    0  2068   508  938  404  0 13 72 15
 1  0      0 3927036    140  12316    0    0  2172   884  496  370  0 13 86  1
 0  0      0 3926432    164  12832    0    0  1200   872  459  267  1 15 84  1
 1  0      0 3926564    152  12572    0    0  2052   472  479  343  1 15 83  0
 1  0      0 3926936    156  12380    0    0  2184   900  484  387  0 13 86  1
 1  0      0 3927168    144  12224    0    0  2160   904  472  373  0 13 85  1
 0  0      0 3926804    156  12752    0    0  1216   884  409  254  0 16 83  1
 0  0      0 3926680    156  12804    0    0  2176   880  497  380  0 16 82  2
 1  0      0 3926688    148  12584    0    0  2060   464  467  345  0 15 84  1
 1  0      0 3927060    148  12384    0    0  2180   908  485  385  0 13 86  1
 1  0      0 3927292    148  12224    0    0  2176   888  464  376  1 14 85  0
 0  0      0 3926564    168  12832    0    0  1200   900  431  272  0 16 83  1
 0  0      0 3926556    156  12788    0    0  2144   864  488  359  0 17 82  1
 1  0      0 3926688    160  12496    0    0  2072   464  486  360  1 14 84  1
 1  0      0 3926920    144  12320    0    0  2164   900  467  370  0 14 85  1
 0  0      0 3926812    160  12804    0    0  1212   900  400  256  0 13 86  1
 0  0      0 3926680    164  12760    0    0  2176   876  496  386  0 16 83  1
 1  0      0 3926688    148  12568    0    0  2060   464  460  340  0 14 84  1
 1  0      0 3927160    148  12364    0    0  2180   904  525  397  0 14 85  1
 1  0      0 3927136    140  12240    0    0  2164   884  482  364  0 14 85  1
 0  0      0 3926664    168  12900    0    0  1208   872  470  275  0 16 83  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3926540    148  12616    0    0  2052   488  476  337  0 17 82  1
 1  0      0 3926664    156  12468    0    0  2184   884  523  383  0 14 85  1
 1  0      0 3927036    144  12320    0    0  2164   904  465  372  0 13 85  1
 2  0      0 3926524    164  12808    0    0  1220   884  413  268  0 13 86  1
 0  0      0 3926656    164  12836    0    0  2176   880  500  379  0 18 81  1
 1  0      0 3926540    156  12588    0    0  2060   464  467  341  1 16 83  1
 1  0      0 3926788    152  12372    0    0  2176   908  493  390  0 14 85  2
 1  0      0 3927144    152  12304    0    0  2172   888  463  372  1 12 86  2
 0  0      0 3926532    176  12808    0    0  1200   872  436  263  0 16 84  0
 1  0      0 3926664    156  12592    0    0  2052   472  465  346  0 16 83  1
 1  0      0 3926788    164  12452    0    0  2184   884  513  388  0 14 85  1
 1  0      0 3927020    152  12288    0    0  2164   900  469  375  1 13 85  1
 0  0      0 3926664    164  12780    0    0  1212   900  421  250  0 13 85  1
 0  0      0 3926532    172  12808    0    0  2172   876  512  379  0 17 81  2
 1  0      0 3926540    156  12568    0    0  2060   464  465  342  0 14 84  2
