procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  1      0 3937288   1656   8756    0    0   474  1075   59   53  0  4 95  1
 1  1      0 3929312   1672   9264    0    0    52   484  230  203  0  1 81 18
 0  0      0 3935212    152   4588    0    0  2820   928  509  398  0 12 87  1
 0  0      0 3935212    160   4492    0    0  2176   888  508  388  1 13 85  1
 1  0      0 3935816    124   3912    0    0  2984   868  572  518  1 12 85  2
 0  0      0 3935212    132   4524    0    0  1440   868  452  295  0 13 86  1
 2  0      0 3935088    160   4572    0    0  2236   888  505  405  0 14 85  1
 0  0      0 3935212    176   4596    0    0  2192   868  497  397  1 15 83  1
 0  0      0 3935212    180   4504    0    0  2252   852  507  417  0 15 83  1
 2  1      0 3935336    176   4476    0    0  2236   848  496  403  0 15 84  1
 1  0      0 3935336    172   4304    0    0  2136   472  480  401  0 13 85  1
 1  0      0 3935568    168   4080    0    0  2236   872  488  414  0 12 86  1
 0  1      0 3935940    156   3928    0    0  2236   884  488  407  0 13 85  1
 0  0      0 3935212    168   4520    0    0  1264   868  428  303  0 16 84  1
 0  0      0 3935336    168   4496    0    0  2244   872  496  414  0 14 84  2
 0  0      0 3935204    188   4520    0    0  2204   852  485  392  0 15 83  1
 0  0      0 3935212    180   4556    0    0  2240   868  495  411  1 13 85  1
 0  0      0 3935212    180   4500    0    0  2232   876  500  413  0 15 84  1
 1  0      0 3935104    160   4436    0    0  2128   456  475  385  0 14 84  1
 1  0      0 3935104    160   4344    0    0  2220   868  497  425  0 14 85  1
 1  0      0 3935228    160   4276    0    0  2268   872  503  412  0 14 85  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3927152    164  12236    0    0  2260   868 1035  612  1 16 81  3
 1  0      0 3927276    164  12104    0    0  2244   868  530  410  0 14 85  1
 0  0      0 3926796    168  12708    0    0  1236   888  462  293  0 15 85  0
 0  0      0 3926672    164  12772    0    0  2248   852  526  407  0 16 83  1
 0  0      0 3926920    176  12772    0    0  2192   868  512  389  1 14 84  2
 1  0      0 3926920    160  12572    0    0  2100   452  501  393  0 13 85  1
 1  0      0 3927284    156  12268    0    0  2264   868  488  411  0 12 86  1
 1  0      0 3927284    160  12108    0    0  2236   872  496  415  0 13 85  1
 1  0      0 3927152    164  12248    0    0  2252   884  520  420  1 16 83  0
 2  0      0 3926920    164  12712    0    0  1232   868  461  294  0 14 86  0
 0  0      0 3926912    164  12700    0    0  2264   872  524  409  1 15 84  1
 0  0      0 3926796    176  12744    0    0  2200   852  501  386  0 16 83  1
 1  0      0 3926672    160  12668    0    0  2132   452  482  387  0 15 83  1
 1  0      0 3926920    160  12544    0    0  2216   868  493  417  0 13 85  1
 1  0      0 3926920    160  12540    0    0  2264   880  518  412  0 16 82  2
 1  0      0 3926920    164  12376    0    0  2236   868  523  411  1 14 85  1
 1  0      0 3927276    164  12248    0    0  2232   872  529  418  0 13 86  2
 1  0      0 3927160    164  12240    0    0  2248   868  535  416  0 15 83  2
 1  0      0 3927400    136  12000    0    0  1960   868  470  381  0 14 85  1
 1  0      0 3927152    164  12264    0    0  2520   888  513  448  0 14 85  1
 1  0      0 3926176    172  13440    0    0  1924   868  533  393  0 14 85  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926804    168  12704    0    0  1568   868  453  343  1 14 84  1
 1  1      0 3918372    168  20948    0    0  2240   856  953  468  0 17 81  2
 0  0      0 3918480    184  20864    0    0  2200   868  512  404  1 16 83  2
 1  0      0 3918364    172  20804    0    0  2124   452  484  387  0 14 84  1
 1  0      0 3918612    164  20656    0    0  2240   876  505  415  0 13 85  1
 1  0      0 3918628    180  20668    0    0  2500   868  508  420  1 13 85  1
 1  0      0 3918752    176  20592    0    0  2248   872  518  418  0 15 84  1
 1  0      0 3918628    176  20604    0    0  2216   868  544  418  0 16 83  1
 1  0      0 3918612    184  20576    0    0  2264   868  526  409  1 13 84  1
 1  0      0 3918628    184  20600    0    0  2228   884  532  412  0 16 83  1
 1  0      0 3918496    184  20736    0    0  2228   868  532  411  0 15 83  2
