procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  2      0 3938696   1784   7800    0    0   469   828   41   43  0  1 97  1
 0  1      0 3930092   1800   8296    0    0    52   484  185  164  0  1 79 20
 0  0      0 3935368    164   4640    0    0  2832   940  552  438  0 12 87  1
 0  0      0 3935212    144   4716    0    0  2192   888  535  394  0 16 82  2
 0  0      0 3935236    148   4708    0    0  2164   896  531  408  0 14 84  1
 1  0      0 3935244    144   4444    0    0  2068   476  515  371  0 16 83  1
 1  0      0 3935252    148   4544    0    0  2164   900  534  412  0 16 82  1
 1  0      0 3935368    152   4348    0    0  2188   924  500  413  1 13 86  1
 1  0      0 3935940    144   4004    0    0  2036   920  503  394  1 12 86  1
 0  0      0 3935244    168   4616    0    0  1352   916  456  291  1 18 81  1
 0  0      0 3935328    168   4604    0    0  2180   888  520  394  0 18 81  2
 1  0      0 3935228    160   4472    0    0  2068   488  500  382  0 15 84  1
 1  0      0 3935584    164   4132    0    0  2180   916  521  402  0 12 85  2
 0  0      0 3935196    168   4704    0    0  1192   928  426  273  1 16 82  1
 0  0      0 3935228    168   4616    0    0  2188   888  508  405  1 16 81  1
 1  0      0 3934948    160   4484    0    0  2064   488  499  373  0 15 84  0
 1  0      0 3935428    156   4208    0    0  2168   916  527  399  1 13 84  2
 0  0      0 3935228    168   4696    0    0  1208   916  429  272  0 16 83  1
 0  0      0 3935080    208   4608    0    0  2216   892  526  419  0 17 81  1
 1  0      0 3934980    160   4484    0    0  2100   480  497  388  1 14 85  1
 1  0      0 3926044    168  13504    0    0  1896   916 1198  433  1 14 83  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 3926632    168  12884    0    0  1496   892  491  322  0 18 81  1
 1  0      0 3926540    160  12716    0    0  2068   484  502  372  0 16 82  2
 1  0      0 3926656    156  12476    0    0  2180   920  510  402  0 14 85  1
 1  0      0 3927352    144  12196    0    0  2044   916  503  382  0 13 84  2
 0  0      0 3926632    168  12864    0    0  1328   896  443  284  0 19 81  1
 1  0      0 3926656    160  12616    0    0  2076   488  516  367  0 15 83  1
 1  0      0 3927012    156  12332    0    0  2172   916  516  409  1 12 87  0
 1  0      0 3926152    168  13456    0    0  1828   920  446  342  0 13 85  1
 0  0      0 3926648    168  12840    0    0  1568   888  488  335  0 19 79  2
 1  0      0 3926672    164  12696    0    0  2068   488  498  366  1 15 84  1
 1  0      0 3926904    160  12336    0    0  2164   924  517  400  1 12 85  2
 0  0      0 3926664    168  12856    0    0  1192   916  445  277  1 15 84  0
 0  0      0 3926508    168  12884    0    0  2188   892  540  395  0 17 81  2
 1  0      0 3926500    160  12664    0    0  2060   484  514  377  1 16 82  1
 1  0      0 3926688    200  12372    0    0  3400   920  554  477  1 13 85  2
 1  0      0 3927424    160  12044    0    0  1928   916  481  361  0 13 85  2
 0  0      0 3926696    184  12880    0    0  1444   888  464  307  1 18 79  2
 0  0      0 3926656    192  12724    0    0  2168   912  516  398  0 16 82  2
 1  0      0 3926688    184  12480    0    0  2060   488  510  384  0 13 86  1
 1  0      0 3926920    180  12400    0    0  2188   916  539  412  0 14 84  2
 0  0      0 3925680    852  13236    0    0  2216   964  540  383  0 16 82  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3926680    192  12712    0    0  1844   504  486  366  1 16 82  1
 1  0      0 3927184    208  12436    0    0  2212   928  513  424  0 11 87  2
 0  0      0 3926588    192  12784    0    0  1264   888  443  306  0 18 81  1
 1  0      0 3926556    180  12712    0    0  2072   488  495  372  0 17 82  2
 1  0      0 3926704    176  12484    0    0  2180   916  511  399  0 12 85  3
 1  0      0 3918140    188  21652    0    0  1780   916 1180  399  1 15 82  2
 0  0      0 3918644    188  20940    0    0  1612   892  509  352  0 19 79  1
 1  0      0 3918364    184  20868    0    0  2060   492  505  373  0 15 83  1
 1  0      0 3918768    176  20592    0    0  2188   920  514  398  0 14 84  2
 0  0      0 3918272    188  21112    0    0  1208   916  450  270  0 15 84  1
 0  0      0 3918372    188  21036    0    0  2180   888  534  397  0 17 80  2
 0  0      0 3918364    188  21160    0    0  2180   920  543  400  0 16 82  1
 1  0      0 3918472    184  20824    0    0  2068   484  498  373  0 14 84  2
 1  0      0 3918736    168  20680    0    0  2176   924  513  404  0 13 84  2
 1  0      0 3919232    164  20380    0    0  2044   908  507  385  0 14 84  2
 0  0      0 3918504    188  20996    0    0  1336   888  448  281  0 18 80  2
