procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 3933788   1780  13136    0    0   403  1269   82   61  0 10 88  1
 1  0      0 3932128    836   5324    0    0  1164  1712  476  312  0 23 76  1
 1  0      0 3933136    160   4972    0    0  1712  1628  387  259  0 18 82  1
 1  0      0 3933516    144   4700    0    0  1092  1620  362  222  0 18 81  1
 1  0      0 3933880    144   4280    0    0  1072  1608  350  211  0 18 82  0
 0  0      0 3933756    152   5688    0    0   112  1608  279  102  0 23 77  0
 1  0      0 3932524    148   5560    0    0   972     0  329  183  0 24 75  1
 1  0      0 3932896    148   5232    0    0  1068  1620  362  219  1 19 80  0
 1  0      0 3933392    152   4740    0    0  1092  1608  366  216  0 18 82  0
 1  0      0 3934012    156   4148    0    0  1072  1620  366  215  0 17 82  0
 0  0      0 3933880    164   5608    0    0   112  1588  285   97  0 24 76  0
 1  0      0 3932772    156   5464    0    0   972    16  334  187  0 23 76  1
 1  0      0 3933144    160   4920    0    0  1068  1608  363  221  0 19 81  0
 1  0      0 3933640    156   4544    0    0  1092  1620  365  221  0 18 82  0
 1  0      0 3934004    156   4032    0    0  1076  1608  360  214  0 18 81  0
 0  0      0 3933764    164   5744    0    0   112  1592  283   93  0 26 74  0
 1  0      0 3932896    160   5232    0    0   972    16  348  195  0 21 78  1
 1  0      0 3924960    156  12816    0    0  1068  1620 1101  304  0 19 80  1
 1  0      0 3925912    156  12348    0    0  1092  1608  346  216  0 17 82  0
 0  0      0 3925424    168  13944    0    0   112  1596  282   94  0 25 74  0
 1  0      0 3924556    156  13492    0    0   960    24  343  190  0 21 78  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 3925052    156  13120    0    0  1084  1604  380  227  0 18 81  0
 1  0      0 3925424    160  12648    0    0  1072  1608  365  220  0 17 82  0
 1  0      0 3924796    152  14292    0    0   844  1620  317  192  0 18 82  1
 1  0      0 3924184    156  13860    0    0   248     0  289   93  0 29 71  0
 1  0      0 3916868    156  21316    0    0  1076  1608  981  291  0 18 82  0
 1  0      0 3917116    160  20972    0    0  1084  1608  363  225  0 19 80  1
 1  0      0 3917488    152  20564    0    0  1068  1612  365  226  0 18 82  0
 0  0      0 3917364    160  22184    0    0   112  1592  293  101  0 24 76  0
 1  0      0 3916496    156  21860    0    0   980    16  333  182  0 21 78  0
 1  0      0 3916620    156  21256    0    0  1076  1620  368  221  0 19 80  0
 1  0      0 3917240    152  20876    0    0  1084  1604  356  222  0 19 81  0
 2  0      0 3917240    160  22128    0    0   112  1608  272  108  0 19 81  0
 1  0      0 3916132    156  21960    0    0   956     0  335  176  0 25 75  0
 1  0      0 3916496    152  21464    0    0  1092  1620  361  218  0 18 81  1
 1  0      0 3916868    152  21016    0    0  1076  1608  359  217  0 19 81  0
 1  0      0 3917488    156  20564    0    0  1088  1624  382  241  0 17 82  1
 0  0      0 3917240    164  22160    0    0   112  1588  285   98  0 25 75  0
 1  0      0 3916248    152  21776    0    0   956    16  341  193  0 21 79  0
 1  0      0 3916744    152  21160    0    0  1060  1608  357  217  0 18 81  1
 1  0      0 3917256    156  20704    0    0  1360  1620  363  224  0 18 81  0
